"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC100243000",28263.6265082826,0.340257036514976,0.235922295375272,1.44224197197532,0.149234123839745,0.244228752619043
"LOC100261662",531.198398768443,0.162565888181703,0.255888473536907,0.635299769210807,0.525232924096751,0.643815560452108
"LOC100244711",101.016590900344,0.403529124501906,0.40462128480729,0.997300783852971,0.318618533376748,0.44344523241222
"LOC100254987",234.565560981616,-1.75803202653077,0.328980540527434,-5.34387846683037,9.09785791303954e-08,8.17363107742917e-07
"LOC100248122",777.331001256747,0.564293078884277,0.245650095053911,2.29714170784439,0.0216106871721982,0.0502946091260862
"LOC100253247",2977.27426642859,-0.0532966127284231,0.19606813294664,-0.271827001805172,0.78575504224981,0.853950372337543
"LOC109123642",44.0980247271119,-0.96266197366788,0.581457050606063,-1.65560289047055,0.0978022644534836,0.173979984853215
"LOC100244619",15.5262777444361,0.216998329832413,0.97428772519005,0.2227250987793,0.823749465977059,0.882491265306422
"LOC100259997",300.006414762714,0.383044548605865,0.278343426937642,1.37615805345272,0.168772705494665,0.269674222062193
"LOC100232988",1915.52429980363,0.355722862345712,0.21286933501095,1.67108551509974,0.0947047880147628,0.169549615877929
"LOC104881225",160.017641100876,-0.249929521840669,0.335369428920985,-0.745236447593896,0.456128792791751,0.580905432232955
"LOC100263525",1091.99453464368,0.456950897201318,0.221375273793243,2.06414605105399,0.0390038708070594,0.0824276705938416
"LOC100244534",164.163500694931,-1.59182670663766,0.461780866980358,-3.44714738193207,0.000566539430212128,0.00217766599320927
"LOC100254992",12.390387301346,-0.0702116650466656,1.09494180006111,-0.0641236502641024,0.948871770408675,0.966633229034036
"LOC100250801",943.070564469404,0.241729939764448,0.240943649820041,1.00326337691404,0.315733801404221,0.440160915258101
"LOC109123625",64.9140373445991,0.795536018344616,0.505768486991418,1.57292523912846,0.115736130172711,0.199852489292211
"LOC100245661",27.9368307033902,-1.60536921245054,0.721300971985883,-2.22565790814152,0.0260371041867873,0.0589200146425293
"LOC100262979",112.064812485214,-5.77241405949602,0.705999239030034,-8.17623269314949,2.92856178637042e-16,6.84237758962087e-15
"LOC100267983",441.658981360574,-1.44174486824408,0.293113868552853,-4.91871938834622,8.71122450195761e-07,6.49825775038946e-06
"LOC100233131",74886.4875143626,0.796722829924745,0.246842380361979,3.22765818720594,0.00124808012196338,0.00435721418060924
"LOC100257709",5999.46618697352,0.445459754245483,0.228818512584553,1.94678196800566,0.0515608796770342,0.104216190341298
"LOC109123668",50.708964390869,1.16900869707498,0.527869366235858,2.21457953775755,0.0267889377988879,0.0603480524453464
"LOC100266233",5232.20573415842,0.463936697011843,0.312013632411368,1.486911624426,0.137038153674291,0.228212122043836
"LOC100252573",4837.37593358182,0.569682343721389,0.198709093898132,2.86691631744561,0.004144925958619,0.0123703036782407
"LOC100247464",1658.89029054557,0.583936686728142,0.215554291510574,2.70900051507207,0.00674862349873262,0.018687914566816
