"","Row.names","AF_A","AF_B","CO_A","CO_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1463","LOC100854604",1102.34409365674,553.017992085125,1343.92965607409,2102.32955117937,1275.40532324883,1.05815406586917,0.360935231169829,2.93170068890084,0.00337111475340561,0.010361395332216
"1464","LOC100854624",971.557506273737,902.074325919965,2122.05459784884,2124.26489520595,1529.98783131212,1.18046227065621,0.2028023921705,5.82075121512261,5.85837166587562e-09,6.28893003866401e-08
"1465","LOC100854641",10669.3384754896,7587.20786442426,18649.749710678,27147.8744623739,16013.5426282414,1.32688094319162,0.271610674427628,4.8852312081909,1.03307552765465e-06,7.59377595652642e-06
"1466","LOC100854704",1628.15955721698,1182.31432790613,3222.67675000515,3636.64914124932,2417.4499440944,1.28742653216477,0.240956842041871,5.34297561860085,9.14330656831882e-08,8.21120431204831e-07
"1467","LOC100854716",750.021041931099,662.460833097474,2024.50206090067,2113.8744690881,1387.71460125434,1.5510070087026,0.210950743789776,7.35246048835107,1.94591066536289e-13,3.56147271332383e-12
"1468","LOC100854732",639.697662097818,509.075033193804,1160.30135123049,1200.67146250771,877.436377257455,1.03960522457203,0.236255418782953,4.40034446586434,1.08079171715124e-05,6.43416368033241e-05
"1469","LOC100854745",260.683470089931,310.088049534988,568.100068109883,712.321434968517,462.79825567583,1.16523747482723,0.270252833219257,4.31165683240726,1.62035781355537e-05,9.25918750603069e-05
"1470","LOC100854843",218.867350314413,272.77799009896,1573.46503712858,1426.95185351878,873.015557765185,2.60881392773676,0.241069891400531,10.8218156675662,2.71347771239711e-27,1.33260597415771e-25
"1471","LOC100854867",2533.87891746118,2269.28072614241,4886.80826265027,5691.6445290029,3845.40310881419,1.13911866589073,0.206048143883195,5.52841022696364,3.23145712733045e-08,3.1185076454715e-07
"1472","LOC100854900",15.1249794932725,9.94934918294079,32.1349533476297,60.0335731253856,29.3107137873071,1.88046553783346,0.739294278176895,2.54359541706546,0.0109718085870286,0.0283304911508129
"1473","LOC100854909",704.646103451282,467.619411598217,1296.87490295791,2360.93571233488,1207.51903258557,1.64193658959176,0.340065171771698,4.82829976688724,1.37703699012938e-06,9.87523517786797e-06
"1474","LOC100854922",6750.18937737989,4298.11884703042,12157.3414575515,11495.2747617205,8675.23111092057,1.09822902212397,0.260001038609159,4.22394090423178,2.40067024047704e-05,0.000132186935917416
"1475","LOC100854929",6105.15348722563,3184.62085097296,10585.0240973282,18122.0576413303,9499.21401921428,1.62773971033132,0.352766119359022,4.61421780892374,3.94578470054604e-06,2.58485432929289e-05
"1476","LOC100854949",61.3896226491647,58.0378702338213,98.7002138534342,173.17376863092,97.825368841835,1.18690148683371,0.454835767068935,2.60951660526255,0.00906702454345699,0.0241134072200007
"1477","LOC100854968",1282.95414289994,1318.28876673965,2460.61928490422,2918.55524732644,1995.10436046756,1.04815514135186,0.210354177854129,4.98281114282746,6.26671080449689e-07,4.80129721197325e-06
"1478","LOC100855014",424.389130487704,299.309587920135,666.800281963317,933.983858816095,581.120714796813,1.14576796094876,0.301303426636713,3.80270471444134,0.000143124911676684,0.000647551558824964
