"","AF_A","AF_B","CO_A","CO_B"
"LOC100264106",11.5661607889731,29.8480475488224,17.2151535790874,6.9269507452368
"LOC100258937",548.947785138183,792.631484907616,423.492778045549,496.431470075304
"LOC100253790",855.006193707932,785.16947302041,899.778693733633,788.517893166122
"LOC100267613",564.072764631456,390.511955430426,340.86004086593,600.335731253856
"LOC100262459",1582.78461873716,1634.18060329802,424.640454950822,341.729570098349
"LOC100257344",254.455537357407,319.208286286017,226.092350338681,258.606161155507
"LOC100251998",4517.92034510809,3162.23481531135,5452.6129769496,7844.77171898067
"LOC100243553",5299.08105070181,3801.48050031529,11209.3603337964,14988.7669209016
"LOC100260666",10199.5744065221,7031.7025350434,13635.5493115425,12401.5508175556
"LOC100246863",1685.99036116184,1231.23196138892,3300.71877956368,3861.77504046952
"LOC100255596",663.719688351839,750.346750880118,796.487772259109,791.981368538741
"LOC100241738",1976.92379023832,1905.30036853316,3998.50633796936,4962.00571717129
"LOC100264020",1088.99852351562,1408.66202181803,886.006570870363,1136.01992221883
"LOC100258848",15710.4051701297,15603.0668561469,25771.0849078938,34859.8796254042
"LOC100253698",5149.61066512124,4378.54275292586,12239.9741947311,13765.0056225764
"LOC100248599",4742.12592347896,4306.40997134954,7956.84398425418,9970.1911059775
"LOC100243466",439.514109980976,555.505329380861,731.070188658577,712.321434968517
"LOC100260568",6847.16718707205,6103.09661130226,14850.939154226,21541.6623258956
"LOC100250411",968.888392245513,935.238823196434,1419.67633182207,1395.78057516521
"LOC100255499",8604.33392231988,8650.1300021351,10761.7663407401,9700.04002691326
"LOC100250321",3303.47346226592,1403.68734722656,3398.27131651185,4768.05109630466
"LOC100267588",1201.99101737712,722.156928195119,1551.65917592841,2071.1582728258
"LOC100262435",374.565668627512,231.322368503373,449.889346866816,511.43986335665
"LOC100257320",68.5072600577635,54.7214205061743,134.278197916881,155.856391767828
"LOC109122876",2.66911402822455,9.94934918294079,2.29535381054498,2.3089835817456
"LOC100252190",191.286505356093,232.980593367197,121.653751958884,113.140195505534
"LOC100245197",4565.07469294006,3864.49304514058,10144.3161657035,7520.35952574542
"LOC100267498",1184.19692385563,1421.09870829671,739.103926995484,531.066223801488
"LOC100241933",1536.51997558127,1109.3524338979,2373.39584010351,2388.64351531582
"LOC100262341",631.690320013144,780.19479842894,959.457892807802,1117.54805356487
"LOC100252111",2032.08548015496,2057.02794357301,3022.98096848774,3045.54934432245
"LOC100263994",22.2426169018713,26.5315978211754,22.9535381054498,17.317376863092
"LOC100257232",10985.1836354962,10560.4050452597,21193.0017327618,23075.9819159655
"LOC100258827",4628.24372494138,5254.08548102465,9041.39865973668,10658.2682133377
"LOC100246971",806.072436523815,923.63124914967,330.530948718477,342.884061889222
"LOC100253678",469.764068967521,485.859885100275,630.074620994598,609.571665580838
"LOC100248573",15.1249794932725,0,2.29535381054498,4.6179671634912
"LOC109122915",72.9557834381378,38.1391718679397,59.6791990741695,45.0251798440392
"LOC100258955",4753.69208426793,6144.55223289785,5664.93320442501,5674.32715213981
"LOC109122914",196.624733412542,194.012309067345,208.877196759593,198.572588030122
"LOC100250295",326.52161611947,486.688997532187,207.729519854321,206.654030566231
"LOC100253809",12967.445653791,20215.4193148719,3762.08489548323,3956.44336732108
"LOC100245173",267.80110749853,341.594321947634,368.40428659247,507.976387984032
"LOC100248708",666.388802380063,714.694916307913,570.395421920428,511.43986335665
"LOC100267476",3061.47379037356,2509.72333139681,5181.7612273053,5129.40702684785
"MIR164A",18.6837981975719,16.5822486382346,0,2.3089835817456
"LOC100257212",279.367268287503,380.562606247485,94.1095062323443,84.2779007337144
"LOC104879788",6.22793273252396,14.0949113424994,1.14767690527249,3.4634753726184
"LOC100246950",500.014027954066,547.214205061743,826.327371796193,905.121564044275
"LOC100243572",2078.35012331085,2452.5145735949,2324.04573317679,2618.38738169951
"LOC100260685",33347.0209639615,45837.4807982401,26641.0240020903,35269.724211164
"LOC100265898",2760.75360986026,2857.12144036783,2645.39526665309,3697.83720616558
"LOC100255615",1590.79196082183,1552.92758497067,1387.54137847444,1118.70254535574
"LOC100250430",5474.35287188856,8221.47887483674,2931.16681606594,2544.49990708365
"LOC100854521",870.131173201204,698.94178010159,1222.2759041152,1172.96365952676
"LOC100855330",81.8528301988863,150.069350176024,126.244459579974,172.019276840047
"LOC100258932",7.11763740859881,12.436686478676,3.44303071581747,1.1544917908728
"LOC100245304",669.947621084363,902.074325919965,138.868905537971,108.522228342043
"LOC100232904",3405.78950001453,7668.46088275161,224.944673433408,62.3425567071312
"LOC100267606",20565.5235874702,14885.8846025432,33809.4139524223,39789.559572431
"LOC100257335",2336.36447937256,1779.27527888258,4122.45544373879,4855.792472411
"LOC104879789",17.794093521497,15.7531362063229,123.949105769429,116.603670878153
"LOC100252208",6402.31484903463,7563.99271633073,639.256036236778,553.001567828071
"LOC100245280",89.8601722835599,132.657989105877,133.130521011609,120.067146250771
"LOC100246855",23030.8952448736,23897.5076249919,24338.7841301137,33096.9706607414
"LOC100241730",4468.0968832479,4754.13068458187,6467.15936121049,6186.92150728733
"LOC100262427",1056.96915517692,846.523792981879,1042.09062998742,922.438940907367
"LOC100257315",125.448359326554,117.733965331466,109.029306000887,117.758162669026
"LOC100264013",2449.35697323406,2783.33043392769,2456.02857728313,2138.11879669643
"LOC100247060",444.852338037426,504.929471034245,370.699640403015,334.802619353112
"LOC100241925",952.873708076165,887.150302145554,1609.04302119203,1722.50175198222
"LOC100264209",19.5735028736467,40.6265091636749,14.9197997685424,20.7808522357104
"LOC100253672",8.89704676074851,3.31644972764693,2.29535381054498,12.6994096996008
"LOC100248567",742.013699846426,1041.36521448114,180.185274127781,128.148588786881
"LOC100258843",1949.34294528,2085.21776625801,2178.29076620719,2067.69479745318
"LOC100243435",977.785439006261,974.207107496286,1457.54966969606,1166.03670878153
"LOC100265757",587.205086209402,470.106748893952,798.783126069654,778.127467048267
"LOC100253694",1637.9463086538,1890.37634475875,2270.10491862899,2456.75853097732
"LOC100248594",515.139007447339,407.094204068661,745.989988427119,842.779007337144
"LOC100243459",983.12366706271,1601.01610602156,12.6244459579974,8.0814425361096
"LOC100265777",1395.94663676144,2205.43906888521,282.328518697033,199.727079820994
"LOC100260563",1603.24782628688,770.245449245999,1792.67132603563,2145.04574744166
"LOC100245167",698.418170718758,991.618468566432,112.472336716704,235.516325338051
"LOC104879790",18.6837981975719,7.46201188720559,22.9535381054498,24.2443276083288
"LOC100262313",3253.65000040573,224.689469048079,1528.70563782296,2623.005348863
"LOC100257206",265.131993470306,85.3985804869084,485.467330930264,734.256778995101
"LOC100854991",102.316037748608,144.265563152641,56.2361683583521,55.4156059618944
"LOC100255493",3234.07649753208,3604.1517415203,4411.67002386745,3836.37622107031
"LOC100241817",41.816119775518,37.310059436028,30.9872764423573,20.7808522357104
"LOC100264096",981.344257710561,1047.16900150452,1131.60942859868,998.635399104972
