"","Row.names","AF_A","AF_B","CO_A","CO_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"36","GRIP55",6253.73416813013,3910.92334132764,11075.0821358795,12489.2921936619,8432.25795974981,1.21310314645595,0.267142670147037,4.54103099960876,5.59797989833007e-06,3.55009145373089e-05
"37","GT3",1363.91726842275,2061.17350573257,759.762111290389,924.747924489113,1277.4002024837,-1.02397120990753,0.276500702327251,-3.70332227473191,0.00021279427522739,0.000916951349666559
"38","GVVPAL2",186.837981975719,233.809705799109,72.3036450321669,137.384523113863,157.583963980214,-1.00482454183021,0.416342578315472,-2.41345611562417,0.015802030689912,0.0386639981432625
"39","HP2",77.404306818512,84.5694680549967,29.8395995370848,10.3904261178552,50.5509501321122,-2.00901267132284,0.637898677865038,-3.14942284885546,0.00163593297808783,0.00552716350155329
"40","HP3",1316.76292059078,1976.60403767757,291.509933939213,354.42897979795,984.826468001378,-2.35027331675722,0.283498490803851,-8.29024983552149,1.13010841337725e-16,2.72768171416429e-15
"41","HSP101",8428.17239645706,2945.00735815047,15446.5834680625,21202.241739379,12005.5012405122,1.68814797399651,0.73133984818423,2.3082948073838,0.0209827450602262,0.0490297603636621
"42","HXK2",761.587202720072,946.017284811287,400.539239940099,320.948717862638,607.273111333524,-1.2430532991194,0.264100419798639,-4.70674488161419,2.51703582216328e-06,1.71385536883539e-05
"43","K1.2",121.889540622255,156.702249631317,61.9745528847145,40.407212680548,95.2433889547086,-1.44444465263299,0.447245979128939,-3.22964256815948,0.0012394506713304,0.00433176338359376
"44","LAR1",5751.94073082391,8205.72573863042,405.129947561189,242.443276083288,3651.3099232747,-4.42981263652124,0.303707370519904,-14.5857923333834,3.45882774047301e-48,4.77486951489688e-46
"45","LAR2",4329.30295378022,4740.86488567129,1793.8190029409,2240.8685660841,3276.21385211913,-1.16870329055092,0.216949243150285,-5.38698948002937,7.16476260244846e-08,6.55394849775487e-07
"46","LDOX",29758.8420053516,46147.5688477751,2203.53965812318,1302.26674010452,19853.0543128386,-4.43639248133834,0.313886055010421,-14.1337673672411,2.35216524519208e-45,2.89418593212765e-43
"47","LOC100232847",1831.01222336204,2576.88143838166,382.176409455739,273.614554436854,1265.92115640908,-2.74880980023657,0.282803443964006,-9.71985970788401,2.48123117543005e-22,9.08981776888937e-21
"48","LOC100232848",2762.53301921241,3042.01351268415,1696.26646599274,1081.75880804781,2145.64295148428,-1.06312181845442,0.268516520513165,-3.95924174953063,7.51880988732632e-05,0.000366077109352834
"49","LOC100232855",500.903732630141,579.549589906301,262.8180113074,233.207341756306,394.119668900037,-1.12329942507563,0.265328555719178,-4.23361677762464,2.29962682968968e-05,0.000127108279844176
"50","LOC100232856",486.668457812943,736.251839537618,29.8395995370848,28.86229477182,320.405547914867,-4.38104495191764,0.375456636299715,-11.6685777486708,1.84481555586406e-31,1.17652462492288e-29
"51","LOC100232858",6276.86648970807,5201.85139781421,11899.1141538652,14132.1340120739,9377.49151336535,1.18131391160371,0.214686946173638,5.50249529679493,3.74453219035479e-08,3.58007638469731e-07
"52","LOC100232865",80.9631255228114,123.537752354848,9.18141524217993,35.7892455170568,62.3678846592241,-2.18606394465614,0.666230259271526,-3.28124385560998,0.00103350348357681,0.00369061811800929
"53","LOC100232872",32808.7496349362,21101.7405045855,48847.4244422078,60814.0095760156,40892.9810394363,1.02442874546835,0.267180966907969,3.83421303292615,0.000125966936166148,0.000577773791491406
"54","LOC100232901",923.513453765695,996.593143157902,134.278197916881,75.041966406732,532.356690311803,-3.19719770811411,0.320903476658678,-9.96311333677055,2.2103044387297e-23,8.64271027510198e-22
"55","LOC100232903",81.8528301988863,148.4111253122,6.88606143163495,2.3089835817456,59.8647501311167,-4.64565675555925,0.756780541203254,-6.13871063356468,8.31939500547883e-10,1.01427626776543e-08
"56","LOC100232904",3405.78950001453,7668.46088275161,224.944673433408,62.3425567071312,2840.38440322667,-5.26852559128979,0.984261213764848,-5.35277172117493,8.66170942562792e-08,7.8003620284891e-07
"57","LOC100232905",27.5808449583204,14.0949113424994,1.14767690527249,1.1544917908728,10.9944812492413,-4.17689685103899,1.46139196631445,-2.85816327673737,0.0042610107630493,0.0126644236374827
"58","LOC100232906",5295.52223199751,7988.49828146954,612.85946741551,297.858882045182,3548.68471573194,-3.86650304379,0.351081355072165,-11.0131255560274,3.30340856414304e-28,1.69589954404078e-26
"59","LOC100232920",10276.9787133406,7928.8021863719,17615.6928190275,24434.8187538228,15064.0731181407,1.20774635830455,0.250378838060632,4.82367586517866,1.40936385895339e-06,1.00783315750805e-05
"60","LOC100232921",2419.10701424752,1628.37681627464,4401.34093172,5868.28177300644,3579.27663381215,1.34340073195573,0.272070207873576,4.93769877435449,7.90498176852505e-07,5.94383218995042e-06
"61","LOC100232923",43.5955291276677,47.2594086189687,1.14767690527249,1.1544917908728,23.2892766106954,-5.30264771376354,1.25178157689221,-4.23608064829359,2.274551107343e-05,0.000125817691306758
"62","LOC100232924",500.903732630141,594.473613680712,154.936382211786,221.662423847578,367.994038092554,-1.54059108506401,0.30223639650798,-5.09730496678727,3.44523066463914e-07,2.77185580125907e-06
"63","LOC100232926",6399.6457350064,8331.750828281,3491.23314583892,3195.63327713591,5354.56574656556,-1.13952191851306,0.22202791368331,-5.13233628875339,2.86167606885048e-07,2.33639906955553e-06
"64","LOC100232928",9585.67818003045,12881.0907421807,3811.43500240994,1949.93663478416,7057.0351398513,-1.96330795330658,0.326424416358803,-6.01458670036659,1.80346224979698e-09,2.08744301305745e-08
"65","LOC100232934",1322.10114864723,1667.34510057449,263.965688212673,308.249308163038,890.415311399358,-2.38540928575479,0.250366601048227,-9.52766573403813,1.60859428536034e-21,5.57711709350046e-20
"66","LOC100232935",1086.32940948739,1581.11740765567,530.226730235891,555.310551409817,938.246024697194,-1.29723814031957,0.266287518961683,-4.87156944260026,1.10715235267085e-06,8.09884628900418e-06
"67","LOC100232936",46.2646431558923,29.0189351169106,6.88606143163495,2.3089835817456,21.1196558215459,-3.03159917151467,0.950160542243946,-3.19061783428209,0.00141968934735928,0.00487692433757325
"68","LOC100232948",9.78675143682336,33.1644972764693,0,0,10.7378121783232,-6.66579041776038,1.89555937578348,-3.51652947563578,0.000437228109214699,0.00173238438792803
"69","LOC100232954",2343.48211678116,1803.31953940802,4.59070762108996,10.3904261178552,1040.44569748203,-8.11399108377225,0.476403229800304,-17.0317717769744,4.77367352397584e-65,1.27148198332721e-62
"70","LOC100232959",729661.929828479,191077.251058378,1779121.85249198,2326461.43296762,1256580.61658662,2.15672828873925,0.865539294352211,2.49177397584635,0.0127106894664198,0.0320706574746177
"71","LOC100232960",5437.87498016949,2653.15978211754,9622.12317380456,11821.9959385375,7383.78846865727,1.40625671631862,0.329562748117498,4.26703783832161,1.98085572260084e-05,0.0001109148938923
"72","LOC100232961",2783.88593143821,2328.97682124006,1174.07347409376,1266.47749458746,1888.35343033987,-1.06686149034517,0.215090202979038,-4.96006547750177,7.04694226089838e-07,5.35198835245687e-06
"73","LOC100232973",2684.23900771783,2193.00238240653,3991.62027653772,6803.42012361341,3918.07044756887,1.14627023859901,0.290837566222499,3.94127297063846,8.10503256863044e-05,0.000389575304829755
"74","LOC100232980",2889.76078789112,4127.3216860566,66.5652605058045,49.6431470075304,1783.32272036526,-5.91591752332287,0.300207391621819,-19.7061021427992,1.91134793338301e-86,9.40715591560682e-84
"75","LOC100232986",475.992001700045,900.416101056141,344.303071581747,236.670817128924,489.345497866714,-1.2446234349268,0.367271926192328,-3.38883357579319,0.000701905971392779,0.00262100464989816
"76","LOC100232990",5660.3011491882,7238.15153058942,2053.19398353249,2190.0709272857,4285.42939764895,-1.60399062080857,0.218641733382734,-7.33615946046665,2.1981011202244e-13,4.00684455409665e-12
"77","LOC100233007",679.734372521186,229.66414363955,157.231736022331,229.743866383687,324.093529641689,-1.23227069557312,0.478619386643702,-2.57463598416765,0.010034563267856,0.0262699482405481
"78","LOC100233020",9152.39200278199,7664.31532059205,22472.6614821406,21688.2827833364,15244.4128972128,1.39290029454761,0.199104421471327,6.99582803965106,2.63696810290958e-12,4.31365302383474e-11
"79","LOC100233034",6578.47637489745,9401.30586544713,3130.86259758336,2768.47131451297,5469.77903811023,-1.43765365040222,0.244163266213909,-5.88808330055147,3.90700193342238e-09,4.30872637078957e-08
"80","LOC100233039",348.764233021342,621.005211501888,30.9872764423573,31.1712783535656,257.981999829788,-3.96401630952192,0.411915854002452,-9.62336426482465,6.37125124062875e-22,2.27515974901948e-20
"81","LOC100233041",2379.96000850023,2131.64806244506,4836.31047881828,4251.99326578452,3399.97795388702,1.01042626973446,0.203795922709963,4.95802985799904,7.12116211446312e-07,5.40473048177824e-06
"82","LOC100233057",79.1837161706617,103.639053988967,211.172550570138,212.426489520595,151.60545256259,1.21121396997016,0.351998246267644,3.44096592188475,0.000579641531294347,0.00222462862663231
"83","LOC100233067",10.6764561128982,29.8480475488224,0,0,10.1311259154301,-6.5817650433722,1.89602034895928,-3.47135780846703,0.000517833496549538,0.00201024526095362
"84","LOC100233068",16.0146841693473,21.556923229705,3.44303071581747,0,10.2536595287175,-3.4461911451193,1.43089904114225,-2.40840971028137,0.0160221889064759,0.039105471845905
"85","LOC100233070",3978.75931140673,3177.15883908576,8685.61881910221,9769.30953436563,6402.71162599008,1.36685716765284,0.21578700171109,6.33428870513193,2.38438677951132e-10,3.13123646682925e-09
"86","LOC100233080",44140.0283894255,59074.2607737109,17383.8620841624,19505.138806796,35025.8225135237,-1.48438527453024,0.225407241205647,-6.58534866311586,4.53819138436734e-11,6.54841637616804e-10
"87","LOC100233083",599.66095167445,767.758111950264,391.357824697919,228.589374592814,496.841565728862,-1.14131412994357,0.32894541475791,-3.46961556154698,0.000521203797426255,0.00202109776812246
"88","LOC100233113",1784.74758020615,1938.46486580963,364.961255876652,136.23003132299,1056.10093330386,-2.89301011697733,0.394208174342359,-7.3387877402685,2.15537116460591e-13,3.93211951383382e-12
"89","LOC100233114",56746.2539447301,24430.6269187111,91811.8570679887,104928.295397056,69479.2583321215,1.27715855855912,0.351715159061137,3.63122977686929,0.000282073902754071,0.00117478902839444
"90","LOC100233130",18.6837981975719,38.9682842998514,6.88606143163495,1.1544917908728,16.4231589299828,-2.84193637011474,1.1144459359284,-2.55008904289936,0.0107695409111445,0.0278845386811884
"91","LOC100240753",664.609393027914,1188.11811492951,242.159827012496,225.125899220196,580.003308547529,-1.98752392310377,0.329950930740857,-6.02369545871888,1.70479007275017e-09,1.98235476358828e-08
"92","LOC100240757",227.764397075162,256.195741460725,485.467330930264,514.903338729269,371.082702048855,1.04724700810941,0.260722670993691,4.01670865106605,5.90166122807354e-05,0.000295148244319825
"93","LOC100240762",27.5808449583204,29.8480475488224,6.88606143163495,3.4634753726184,16.944607327849,-2.47179609925909,0.957570544154229,-2.58132010675234,0.00984232722904811,0.025843527553197
"94","LOC100240763",10006.5084918138,10170.7222022612,28463.534927663,27788.6174063083,19107.3457570116,1.47917818240645,0.180903837053691,8.17659927228324,2.91966988877725e-16,6.82864940928894e-15
"95","LOC100240766",137.904224791602,169.968048541905,36.7256609687197,12.6994096996008,89.3243360004569,-2.63866877897968,0.549388761026307,-4.80291728948078,1.56370489349472e-06,1.10839946113715e-05
"96","LOC100240767",172.602707158521,205.61988311411,22.9535381054498,8.0814425361096,102.314392728548,-3.60657750397544,0.531815342408782,-6.78163493298249,1.18823424720997e-11,1.81400022635426e-10
"97","LOC100240768",36.4778917190689,68.8163318486738,14.9197997685424,6.9269507452368,31.7852435203805,-2.26949549235149,0.768834413362252,-2.95186512584234,0.00315860863872635,0.00979601364120064
"98","LOC100240770",104.095447100758,133.487101537789,57.3838452636246,60.0335731253856,88.7499917568892,-1.01735931133246,0.427432956738426,-2.38016113473216,0.0173050690752445,0.0417282739230519
"99","LOC100240773",180.610049243195,318.379173854105,36.7256609687197,35.7892455170568,142.876032395769,-2.78324979285586,0.441485511954574,-6.3042834192535,2.89530267813396e-10,3.76289624758627e-09
"100","LOC100240776",135.235110763377,260.341303620284,104.438598379797,64.6515402888768,141.166638263084,-1.22674630922052,0.462799140759839,-2.65070999744384,0.00803227766497155,0.0216953908774703
"101","LOC100240786",227.764397075162,213.081895001315,409.720655182279,589.945305136001,360.128063098689,1.18127909871492,0.299612147234076,3.94269427865362,8.0571335281405e-05,0.000387701388049099
"102","LOC100240803",349.653937697416,435.284026753659,45.9070762108996,78.5054417793504,227.337620610331,-2.65793471670749,0.370892622151667,-7.16631865386795,7.70413351019774e-13,1.32237742737587e-11
"103","LOC100240805",87.1910582553354,170.797160973817,2.29535381054498,1.1544917908728,65.3595162076425,-6.22420443094423,0.995902366348541,-6.24981387860858,4.10942097335779e-10,5.2268140919562e-09
"104","LOC100240822",14.2352748171976,9.94934918294079,0,0,6.0461560000346,-5.83511446056411,2.07318123601682,-2.81457036133274,0.00488424841854388,0.0142389111763885
"105","LOC100240826",505.352256010515,481.714322940716,18.3628304843599,13.8539014904736,254.820827731516,-4.93682689229762,0.397397719212728,-12.4228868300447,1.96346325287704e-35,1.53815944792859e-33
"106","LOC100240836",157.477727665249,189.037634475875,67.712937411077,39.2527208896752,113.370255110469,-1.69580227629663,0.434662195822409,-3.90142573381166,9.562780052687e-05,0.000452647586018887
"107","LOC100240838",470.653773643596,586.182489361595,246.750534633586,175.482752212666,369.767387462861,-1.32376713198451,0.303901848301523,-4.35590352405857,1.32519138887641e-05,7.72062095835353e-05
"108","LOC100240843",125.448359326554,338.277872219987,73.4513219374394,79.6599335702232,154.209371763551,-1.59946616243646,0.500474237432103,-3.19590109301771,0.00139394887086966,0.00480130875345948
"109","LOC100240845",57.8308039448653,47.2594086189687,5.73838452636245,8.0814425361096,29.7275099065765,-2.92674449947562,0.762641001292942,-3.83764378588847,0.00012422050035684,0.000571035965092152
"110","LOC100240864",421.720016459479,477.568760781158,0,1.1544917908728,225.110817257877,-9.60971375496753,1.47484294841427,-6.51575394200429,7.23254512971944e-11,1.01894724167298e-09
"111","LOC100240925",5824.00680958597,4330.45423187498,12080.4471048982,14076.718406112,9077.90663811781,1.36514063740625,0.231848318024539,5.88807651932919,3.9071622081409e-09,4.30872637078957e-08
"112","LOC100240928",3695.83322441493,4856.94062613893,1428.85774706425,1580.49926170486,2890.53271483074,-1.50699866295649,0.229406016598026,-6.56913312608145,5.06090231025639e-11,7.23351188789171e-10
"113","LOC100240934",4419.16312606379,4425.80216154483,8675.28972695476,9935.55635225131,6863.95284170367,1.07321305919931,0.194185392413094,5.52674454995178,3.26227419155069e-08,3.14422680701182e-07
"114","LOC100240944",6889.87301152365,5459.70536413876,18265.2779474117,29150.9177195382,14941.4435106531,1.94093963369229,0.275303798269427,7.05017382939549,1.78694415206338e-12,2.95734032183588e-11
"115","LOC100240945",22.2426169018713,67.1581069848503,0,0,22.3501809716804,-7.72311336644108,1.70333499486326,-4.53411301343051,5.78460524696566e-06,3.65513432295011e-05
"116","LOC100240959",2677.12137030923,3575.9619188353,473.990561877539,406.381110387226,1783.36374035232,-2.82842629848978,0.245863301655617,-11.5040605061571,1.25852310823841e-30,7.55781516459352e-29
"117","LOC100240962",557.844831898932,745.372076288647,361.518225160835,223.971407429323,472.176635194434,-1.15448091511554,0.324468385293341,-3.55806903674701,0.00037359113413898,0.00150366280478338
"118","LOC100240968",32.9190730147695,70.4745567124972,2.29535381054498,4.6179671634912,27.5767376753257,-3.90456131422345,0.946022785183152,-4.12734383925808,3.66977475667481e-05,0.000192680195944151
"119","LOC100240970",1166.40283033413,1335.7001278098,221.501642717591,256.297177573762,744.975444608821,-2.38880514114459,0.242569801073572,-9.84790823330914,6.99853162938761e-23,2.66745380621777e-21
"120","LOC100240984",1639.72571800595,1719.57918378493,250.193565349403,153.547408186082,940.761468831592,-3.05653767209245,0.285701705060195,-10.6983529252948,1.03603365169991e-26,4.96944954967924e-25
"121","LOC100240987",568.52128801183,806.726396250115,109.029306000887,131.612064159499,403.972263605583,-2.51507495489174,0.308902438291452,-8.14197184328713,3.88891702913106e-16,8.96589425046101e-15
"122","LOC100240994",324.742206767321,419.530890547337,166.413151264511,174.328260421793,271.25362725024,-1.12753009551055,0.301330681705931,-3.74183634114932,0.000182680473558311,0.000800597352179667
"123","LOC100241000",691.300533310159,800.922609226733,150.345674590696,107.36773655117,437.48413841969,-2.53359743037845,0.291432551696038,-8.69359793761466,3.5113871091029e-18,9.67126571168973e-17
"124","LOC100241009",104.985151776832,178.259172861022,5.73838452636245,3.4634753726184,73.1115461342089,-4.94390838208171,0.712096320020895,-6.9427523258885,3.84533262260478e-12,6.20515542236438e-11
"125","LOC100241016",3693.16411038671,3245.97517093443,6918.19638498258,7000.83821985266,5214.54347153909,1.00427497740851,0.194646931928967,5.15946985372983,2.47650094422116e-07,2.0515177964569e-06
"126","LOC100241021",3392.44392987341,2635.7484210474,6000.05486076458,6294.2892438385,4580.63411388097,1.02827639065256,0.21794860200496,4.71797653755611,2.38201957044604e-06,1.63025765038992e-05
"127","LOC100241028",7582.06324950988,9659.98894420359,1140.79084384086,1667.08614602032,5012.48229589366,-2.61841794947511,0.261004612992738,-10.0320753700547,1.10176068834899e-23,4.3838070271039e-22
"128","LOC100241038",10.6764561128982,25.7024853892637,1.14767690527249,2.3089835817456,9.958900497295,-3.39801650084868,1.39024679045855,-2.44418223021245,0.0145180913087723,0.035985284347559
"129","LOC100241056",787.388638326243,845.694680549967,9.18141524217993,4.6179671634912,411.72067532047,-6.88572849173559,0.494176875419703,-13.9337327063059,3.95152062167943e-44,4.49559934044333e-42
"130","LOC100241061",146.80127155235,126.854202082495,438.412577814092,606.10819020822,329.544060414289,1.93287109257132,0.305241428536104,6.33226984240344,2.41580498088709e-10,3.16698464199674e-09
"131","LOC100241069",156.588022989174,152.556687471759,799.930802974926,996.326415523226,526.350482239771,2.53872590040828,0.26119510134239,9.71965357451464,2.4862591356604e-22,9.09352291298086e-21
"132","LOC100241085",15714.8536935101,18740.4282985009,595.644313836423,544.920125291961,8898.96160778484,-4.91689848872212,0.209112925007783,-23.5131256881377,2.99424085393334e-122,3.22807680633575e-119
"133","LOC100241089",237.551148511985,255.366629028814,123.949105769429,110.831211923789,181.924523808504,-1.07012849667853,0.32161918021209,-3.3273155412337,0.000876870205200827,0.00318810686458113
"134","LOC100241093",323.852502091246,624.321661229534,43.6117224003547,21.9353440265832,253.43030743693,-3.85447198409738,0.459301552862857,-8.39202907125439,4.77822708794125e-17,1.1972119368834e-15
"135","LOC100241098",2961.82686665318,2462.46392277784,6234.18094944017,8402.39125397224,5015.21574821086,1.43212214426682,0.238210217911437,6.01200971487826,1.83237338570949e-09,2.11765867547029e-08
"136","LOC100241104",406.595036966207,420.360002979248,198.548104612141,213.580981311468,309.771031467266,-1.00478836047954,0.270720183430687,-3.71153841485483,0.000206003396007665,0.000890570342870639
"137","LOC100241114",51.6028712123414,58.0378702338213,21.8058612001773,15.0083932813464,36.6137489819216,-1.57449423634659,0.633241383907458,-2.48640451549624,0.012904119321612,0.0324862961682747
"138","LOC100241117",373.675963951437,524.828169400127,75.7466757479844,68.1150156614952,260.591456190261,-2.64312877445194,0.336323937934768,-7.85887793382281,3.8758971112386e-15,8.35717243794684e-14
"139","LOC100241119",80.0734208467366,144.265563152641,11.4767690527249,9.2359343269824,61.2629218447713,-3.4376972127991,0.624386071633578,-5.5057237324418,3.6765470580093e-08,3.51953595743469e-07
"140","LOC100241136",87.1910582553354,97.8352669655844,210.024873664866,293.240914881691,172.073028441869,1.44310050589856,0.35412255741903,4.07514425631731,4.59858315166985e-05,0.000236027935964193
"141","LOC100241137",207.30118952544,151.727575039847,74.5989988427119,103.904261178552,134.383006146638,-1.00773145537007,0.395208624201917,-2.54987212742404,0.0107762436479993,0.0278987028234082
"142","LOC100241138",58.7205086209402,72.1327815763207,12.6244459579974,18.4718686539648,40.4874012023058,-2.07383893409227,0.625787373203913,-3.31396736798093,0.000919822413683556,0.00332770524860909
"143","LOC100241139",34.6984823669192,33.993609708381,6.88606143163495,3.4634753726184,19.7604072198884,-2.72989944426052,0.911145933955236,-2.99611658519967,0.00273441867727513,0.00864022873042692
"144","LOC100241161",46.2646431558923,94.5188172379375,29.8395995370848,19.6263604448376,47.562355093938,-1.50998080186579,0.634072545999303,-2.38140069522494,0.0172469402182782,0.0416102649767496
"145","LOC100241162",172.602707158521,256.195741460725,51.6454607372621,17.317376863092,124.4403215549,-2.63626343350894,0.53087362697093,-4.96589640090239,6.83844555348233e-07,5.20586440251647e-06
"146","LOC100241166",12270.8068924243,7880.71366532102,21435.1615597743,25895.2508692769,16870.4832466991,1.23190654139654,0.265217831486305,4.64488580761265,3.40264610953151e-06,2.25580989516233e-05
"147","LOC100241171",1451.99803135416,1073.70059932569,3414.33879318566,3057.09426223117,2249.28292152417,1.3575966816096,0.237212924872479,5.72311429632012,1.04588850151625e-08,1.08271219361353e-07
"148","LOC100241173",3631.77448773754,2397.79315308873,6778.17980253933,7927.89512792352,5183.91064282228,1.28637621755698,0.259183468678897,4.96318775311505,6.9345486991555e-07,5.27370448602219e-06
