"","Row.names","A1_A","A1_B","F1_A","F1_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"553","LOC100243554",2210.48548247329,1847.78339269021,4018.22444036733,4361.07066894936,3109.39099612005,1.04596423046392,0.24021451080181,4.3542924487476,1.33497392405231e-05,8.51167526346636e-05
"554","LOC100243556",551.131825144958,495.722533845383,143.082175918124,175.873663341088,341.452549562389,-1.71463224400668,0.320383813136341,-5.35180671963914,8.70803827800283e-08,8.52828130478603e-07
"555","LOC100243559",34.7560610451776,33.7766856728317,4.96813110826821,8.94272864446212,20.6109016176849,-2.3005787379679,0.954650796851464,-2.40986415719281,0.015958461184371,0.0416476913836024
"556","LOC100243568",55.6096976722841,116.231535991803,4.96813110826821,4.96818258025673,45.4443868381531,-4.11221220789156,0.816002745830126,-5.0394587872473,4.6685014276931e-07,3.9962372221053e-06
"557","LOC100243578",558.083037353994,792.758681379992,242.444798083489,251.390038560991,461.169138844616,-1.45175595212531,0.318424150031317,-4.55918921973264,5.13514877984162e-06,3.58675877969771e-05
"558","LOC100243584",1698.08183963582,2340.52563074093,4363.01273928114,4256.73883476397,3164.58976110546,1.09378935249082,0.260448627495729,4.19963569402475,2.67344775271863e-05,0.000158593556454403
"559","LOC100243592",848.047889502332,1279.54032784139,370.622580676808,515.697351830649,753.477037462795,-1.26331778938884,0.328175322163407,-3.8495209848832,0.000118349044526076,0.00060118923729458
"560","LOC100243595",126.114850078216,87.422009976741,1.98725244330728,4.96818258025673,55.1230737696302,-4.94020068765146,0.816575639855865,-6.04989966211026,1.44936075323447e-09,1.92953943825709e-08
"561","LOC100243600",183.710608381653,237.430231641376,38.751422644492,19.8727303210269,119.941248247137,-2.84473189551497,0.504849403212296,-5.63481283213228,1.75248565496817e-08,1.93591441160569e-07
"562","LOC100243601",48.6584854632486,97.3563292922797,26.8279079846483,13.9109112247188,46.6884084912239,-1.84163007994686,0.719430492315131,-2.55984434857701,0.0104719053626673,0.0294372342475425
"563","LOC100243604",1479.61517020899,1647.11014251632,4103.67629542954,4003.36152317087,2808.44078283143,1.37452298734593,0.231562240950498,5.93586839419026,2.92294202410324e-09,3.72374298650164e-08
"564","LOC100243607",4637.45157374226,8765.04993209984,43380.7272111764,36025.2855259576,23202.128560744,2.56674661954782,0.323755453647965,7.92804133683804,2.22629212301164e-15,5.92382173895532e-14
"565","LOC100243613",1042.68183135533,937.799743386857,466.010697955558,467.009162544133,728.375358810469,-1.08587163714194,0.264078018052225,-4.11193496963912,3.92356826908875e-05,0.000224669795903756
"566","LOC100243621",478.640612107874,640.763595852249,200.712496774036,289.148226170942,402.316232726275,-1.19228562642763,0.343391763510421,-3.4720856849889,0.000516431476107702,0.00220236073211417
"567","LOC100243623",177.752426488194,230.476208120499,88.4327337271741,65.5800100593889,140.560344598814,-1.40632438992511,0.429039136715747,-3.27784640042488,0.00104602298035228,0.00408419997530405
"568","LOC100243637",595.818189345901,1349.08056305016,2101.51945879745,2010.12667197187,1514.13622079135,1.08002332447791,0.371388561695817,2.90806835715769,0.00363668834688236,0.0120500119891098
"569","LOC100243647",2581.8788204989,4644.29428001436,528.609149919738,474.958254672544,2057.43512627639,-2.8480929107901,0.323737491958775,-8.79753807184241,1.39850363737745e-18,4.98799630664622e-17
"570","LOC100243648",34.7560610451776,33.7766856728317,0,2.98090954815404,17.8784140665408,-4.5229628355965,1.32262480470656,-3.41968698870725,0.000626932284589284,0.00260781013994997
"571","LOC100243650",206.550305639912,103.316920881603,432.227406419334,442.168249642849,296.065720645925,1.4966286046742,0.402032905942042,3.72265200821634,0.000197141147937493,0.000947143857633297
"572","LOC100243655",10322.5501304177,5006.89693503153,2410.53721373174,2063.78304383865,4950.94183075491,-1.77656447995033,0.344881926138588,-5.151225231897,2.5879016523483e-07,2.31885209971663e-06
"573","LOC100243659",139.02424418071,156.962245185512,64.5857044074867,68.5609196075429,107.283278345313,-1.15251329406137,0.444951478152283,-2.59019994460368,0.00959202015768435,0.0273883523089908
"574","LOC100243670",723.91910005527,569.23649678037,1913.72410290491,1988.26666861874,1298.78659208982,1.59331309153297,0.261117706868574,6.10189600177103,1.04817570753359e-09,1.4168628717828e-08
"575","LOC100243678",280.034548992573,269.2200534511,48.6876848610285,37.7581876099512,158.925118728663,-2.66760506413886,0.411220853104569,-6.48703742526527,8.75405995880934e-11,1.3898711139022e-09
"576","LOC100243681",1592.82062618471,1592.47138628086,292.126109166171,291.135499203044,942.138405208696,-2.44921012782774,0.25473328773261,-9.61480201362079,6.92424304875913e-22,3.26201576507819e-20
"577","LOC100243684",930.469405695182,586.124839616786,310.011381155936,360.690055326639,546.823920448636,-1.17709359105696,0.332836273778067,-3.53655440765401,0.000405382992023309,0.00178713220853405
"578","LOC100243687",29.790909467295,24.8357982888469,0,3.97454606420539,14.6503134550868,-3.7807387997327,1.36929943451748,-2.76107526551705,0.00576113978340684,0.017802010427498
