"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC100265505",625.422903038963,1.13767650960723,0.338097840756943,3.36493278708959,0.000765623071547838,0.00310196852109895
"LOC104877316",11.177594029978,1.29993142141582,1.40435923428621,0.925640241954568,0.354632972824364,0.492121749540211
"LOC100244730",23.0966798722667,-1.68987271211769,0.965320450073534,-1.75058211186654,0.0800179187757396,0.156048517119998
"LOC100261860",34.77137260598,0.373598303225461,0.734767412077437,0.508457910740994,0.611132248998973,0.725325170857474
"LOC100246498",59.1100840524045,-0.414557058633992,0.636553221304847,-0.651252785720268,0.514883320895858,0.644714113120041
"LOC104877994",11.4237245683111,-1.66932616688955,1.55085353554372,-1.0763918891311,0.281752028264185,0.414985695654894
"LOC100260188",8.69262380476615,-1.3215236149173,1.46974169891594,-0.899153651210985,0.368570824080014,0.50667468715872
"LOC104877320",37.2543095186529,0.0775117983736875,0.693092742216411,0.111834670387423,0.910954496954815,0.942098640725055
"LOC100249950",16.3903722614947,-0.713052205357983,1.02382414307663,-0.696459650985801,0.48614101756286,0.619329493938853
"LOC100258575",699.126093952268,-0.216134811967389,0.285972422503626,-0.75578900257296,0.449775711395581,0.586560013642367
"LOC100248314",422.451328354456,-0.147118034984439,0.290758670468544,-0.505979872405404,0.612870779486153,0.726574057057017
"LOC100243187",100.80878138736,-4.91728485749607,0.65694283992487,-7.48510305410807,7.14910168551444e-14,1.64921249433267e-12
"LOC100260124",93.3751197378188,-1.19995127673468,0.470908041950576,-2.54816475795208,0.0108291313560089,0.0302511882179524
"LOC100265500",30.0497618288511,-1.29645855929763,0.811620113682188,-1.59737115608903,0.110182998054707,0.201622959052896
"LOC100260279",1322.31328325024,0.779946714675713,0.270126433579531,2.88733947411363,0.00388514798237317,0.012730678744652
"LOC100255004",446.526354451587,-0.625278559023173,0.286601717357047,-2.18169857734733,0.0291317859984369,0.068555803362723
"LOC100249854",50.6635829116147,0.199034945791789,0.730257916967857,0.27255431425956,0.785195834571929,0.857093508411359
"LOC100244724",231.714031015981,-0.382057494912948,0.34876209602702,-1.09546736662389,0.273311934689124,0.405303566399293
"LOC100267045",285.118578384088,0.0307129854469487,0.330011430428663,0.0930664292659639,0.925850787217063,0.9521770369319
"LOC104877943",123.674335831417,-0.184952894164606,0.573235826592371,-0.322647129827993,0.746962496545863,0.829951451775571
"LOC104877957",35.0185331119511,-0.22501609411547,0.757306539750001,-0.297126833461324,0.76636967881234,0.843711277308945
"LOC100264951",2602.66097523649,0.68295424149661,0.229762860684199,2.97243096409435,0.00295451645583282,0.0100682793538088
"LOC104877958",17.1372557200963,0.550799654173001,0.998780691339642,0.551472068842486,0.581310108638571,0.700973153421263
"LOC100249420",69.7890120362934,-0.529064307534582,0.591918837350338,-0.893812249501777,0.371422354058305,0.509320242530361
"LOC109121967",75.9899552166521,-0.592111150108267,0.628177363383088,-0.94258593929494,0.345892734592779,0.483259786894158
"LOC109121965",255.830047705604,1.00893029083739,0.381695170930699,2.643288067746,0.00821051479659955,0.0239783268943665
"LOC104877966",86.6631707362364,-4.58011823856294,0.631547963186251,-7.2522096587179,4.10026522323278e-13,8.81206572975968e-12
"LOC100243589",1182.74605582865,0.750145357656533,0.253123246258801,2.96355774802904,0.00304104995423674,0.0103177198312407
"LOC100248728",373.062855300616,1.17119290941893,0.304962761461633,3.84044564590644,0.000122811162845915,0.000621501723725391
"LOC100258973",1719.63269817371,0.118180796090995,0.24112072779031,0.490131218390194,0.624041048440706,0.735051512497555
"LOC100246988",1098.52062886069,0.448400986321254,0.246456252337913,1.81939383589449,0.0688513664630447,0.138153686409621
"LOC100252124",13.9078385271895,0.207112236847691,1.08739712489901,0.190466051551246,0.848943943151188,0.900892447750506
"LOC100257244",48.9204477608077,-5.26254210428544,0.928856555998084,-5.66561335041737,1.46499540047308e-08,1.63903489854931e-07
"LOC100267517",51.9033098190121,-1.34563441449565,0.649951940544161,-2.07035986902208,0.0384186569727719,0.0857461115793054
"LOC100257246",279.651723230156,-0.0148038573073042,0.32151416113684,-0.0460441843524382,0.963275033213186,0.976012666780865
