"","A1_A","A1_B","F1_A","F1_B"
"LOC100246078",499.49424873498,630.82927653671,971.766444777262,932.031052056163
"LOC100246092",276.062427730267,335.77999286521,248.40655541341,180.841845921345
"LOC100251398",856.985162342521,1342.12653952928,254.368312743332,154.013659987959
"LOC100256542",561.062128300723,510.624012818691,699.512860044164,717.405564589072
"LOC100251235",1546.14820135261,1575.58304344444,755.155928456768,705.481926396456
"LOC100256393",864.929404867133,944.753766907735,379.565216671691,327.900050296944
"LOC100266842",2959.23034041797,1889.50753381547,2994.78943206408,2717.59587140043
"LOC100244523",226.410911951442,364.589518880272,303.055997604361,364.664601390844
"LOC100266832",48.6584854632486,19.8686386310775,13.910767103151,8.94272864446212
"LOC100249673",6354.40098937403,7197.41434410782,10631.800571694,13410.118420629
"LOC100254794",546.166673567076,562.282473259493,898.238104374892,875.393770641236
"LOC100259910",1471.67092768438,911.970513166457,601.143864100453,797.890122389231
"LOC100242807",3260.11852603765,3186.92963642483,3933.76621152677,4282.5733841813
"LOC100247950",1506.42698872955,1575.58304344444,971.766444777262,1048.28652443417
"LOC100253069",174.773335541464,129.146151102004,204.68700166065,134.140929666932
"LOC100258205",738.814554788917,735.139629349867,729.321646693773,722.373747169329
"LOC104879140",396.219095915024,496.715965776937,599.156611657146,631.952824208656
"LOC100251313",2867.87155138494,2314.69640052053,2034.94650194666,2264.49762008102
"LOC100256465",186.689699328382,175.837451885036,55.6430684126039,46.7009162544133
"LOC100261557",3856.92974569913,3417.40584454533,3855.26974001613,4676.05344453764
"LOC100263342",4761.58036318932,6273.52264776272,11670.139973322,12916.2810721515
"LOC100852945",1813.27335624269,989.458203827659,583.258592110688,662.755556206248
"LOC100247859",968.204557687089,1056.01814324177,1729.90325189899,1907.78211081858
"LOC109122510",25.818788204989,13.9080470417542,17.8852719897656,32.7900050296944
"LOC100241076",7512.27433733623,8319.9924267637,12062.6223308752,11492.3999446499
"LOC100246188",1698.08183963582,1298.41553454091,1024.4286345249,864.463768964671
"LOC100251324",1708.01214279158,1760.36138271347,2913.31208188848,2751.37951294618
"LOC100252977",286.985761201609,202.66011403699,658.774184956365,641.88918936917
"LOC100263246",1340.59092602828,1943.15285811938,149.043933248046,129.172747086675
"LOC100256475",2830.13639939303,2045.47634706943,3808.56930759841,2985.8777307343
"LOC104879139",2.9790909467295,18.8752066995236,17.8852719897656,1.98727303210269
"LOC100256546",884.790011178663,939.786607249965,1714.00523235253,1561.00296671667
"LOC100261569",5583.80946448667,9539.92683871186,18163.4873318286,21252.8914418222
"LOC100261644",240.313336369513,191.732362789898,58.6239470775649,42.7263701902079
"LOC100266764",665.330311436256,531.486083381323,939.970405684345,801.864668453436
"LOC100244445",14114.9329056044,15346.5364786443,18672.2239573152,19825.0357682565
"LOC100263333",1224.40637910583,1504.05594437257,481.908717502016,444.155522674952
"LOC100249598",583.901825558983,327.832537412779,298.087866496093,296.103681783301
"LOC100241065",286.985761201609,434.129754089043,189.782608335846,288.15458965489
"LOC100254718",3702.0170164692,4157.51263355296,3688.34053477832,3898.03605246943
"LOC100246179",9711.83648633818,6024.17123294269,2364.83040753567,1979.32393997428
"LOC100256467",27.804848836142,212.594433352529,38.751422644492,37.7581876099512
"LOC104879138",141.010304811863,191.732362789898,91.4136123921351,99.3636516051346
"LOC109122515",3264.09064729996,5329.76231278654,2273.41679514353,2308.21762678728
"LOC100852628",28880.3006679114,35660.2326150579,37457.721303899,40017.7170474519
"LOC109122430",4.96515157788251,18.8752066995236,17.8852719897656,13.9109112247188
"LOC100244435",205.557275324336,157.955677117066,128.17778259332,141.096385279291
"LOC100259830",2502.43639525278,1766.32197430279,1657.36853771827,1326.50474892855
"LOC100265014",1567.00183797972,1395.77186383319,1550.05690577968,1711.04208064042
"LOC100249590",362.456065185423,329.819401275886,151.031185691354,135.134566182983
"LOC100254708",1027.78637662168,698.382647882374,792.913724879606,723.36738368538
"LOC100259816",810.312737510425,820.5747754635,749.194171126846,673.685557882813
"LOC100265006",118.170607553604,237.430231641376,303.055997604361,288.15458965489
"LOC100242728",397.212126230601,414.261115457966,712.430000925661,746.221023554561
"LOC100247870",1299.87668308964,1002.37281893786,931.027769689463,720.386474137226
"LOC100252991",1305.8348649831,776.86377047513,714.417253368969,678.65374046307
"LOC100242719",1601.7578990249,1927.25794721452,2125.36648811714,1970.38121132982
"LOC100247862",484.598794001333,458.96555237789,10.9298884381901,6.95545561235942
"LOC100258123",282.020609623726,287.10182821907,48.6876848610285,37.7581876099512
"LOC100263259",394.233035283871,476.84732714586,391.488731331535,442.168249642849
"LOC100252980",1006.93273999457,760.968859570268,866.442065281976,841.61012909549
"LOC100258112",884.790011178663,1139.46642549229,700.506486265818,613.073730403681
"LOC100241000",546.166673567076,805.673296490192,168.916457681119,118.24274541011
"LOC100263248",1229.37153068371,1468.29239483663,1800.4507136364,1809.4120957295
"LOC100251240",2457.75003105184,2306.7489450681,1116.83587313869,1718.99117276883
"LOC100240994",196.620002484147,284.121532424408,198.725244330728,231.517308239964
"LOC100256398",1330.66062287251,1131.51897003986,1051.25654250955,1168.51654287638
"LOC100261485",979.127891158431,1542.79978970317,998.59435276191,1282.78474222229
"LOC100246084",145.975456389746,64.5730755510018,75.5155928456768,39.7454606420538
"LOC100266694",720.94000910854,734.146197418313,378.571590450038,371.620057003203
"LOC100244526",2685.15397331886,2829.29414106543,5277.14886320249,4665.12344286107
"LOC100256387",136.045153233981,169.876860295713,44.7131799744139,40.7390971581052
"LOC100261647",475.661521161144,452.011528857013,294.113361609478,267.288222817812
"LOC100852980",96.3239406109206,138.087038485989,111.286136825208,177.860936373191
"LOC100249677",2837.08761160206,2192.5042729394,4830.01706345835,4578.6770659646
"LOC100254798",2513.35972872413,2040.50918741166,2396.62644662858,2480.11674406416
"LOC100244517",7416.94342704089,4251.88866705058,8443.83563161265,6043.29729062429
"LOC100254788",11.916363786918,29.8029579466162,29.8087866496093,15.8981842568215
"LOC100259904",3851.96459412125,4567.80002128471,10909.0222875353,10438.1516011194
"LOC100265087",721.933039424117,746.06738059696,346.775551357121,347.772780617971
"LOC100259912",5307.7470367564,4085.98553448109,1707.04984880096,2040.92940396947
"LOC100247943",135.052122918404,159.942540980174,188.788982114192,235.491854304169
"LOC100265095",609.720613763972,486.781646461399,744.226040018578,566.372814149267
"LOC100263337",428.989096329049,285.114964355962,32.7896653145702,37.7581876099512
"LOC100241069",271.097276152385,220.54188880496,825.703390194176,754.170115682972
"LOC100266757",20.8536366271065,26.8226621519546,0,0.993636516051346
"LOC100249594",0.993030315576502,44.7044369199244,2.98087866496093,0.993636516051346
"LOC100242722",94.3378799797676,142.060766212204,231.514909645299,64.5863735433375
"LOC100259176",903.657587174616,976.543588717459,683.614840497706,863.47013244862
"LOC100259055",75.4703039838141,63.579643619448,69.5538355157549,47.6945527704646
"LOC100241950",152.926668598781,64.5730755510018,64.5857044074867,59.6181909630808
"LOC100245534",485.591824316909,742.093652870744,268.279079846483,191.77184759791
"LOC100264353",604.755462186089,453.998392720121,108.305258160247,115.261835861956
"LOC104879136",15.888485049224,11.9211831786465,7.94900977322914,2.98090954815404
"LOC100242068",360.47000455427,606.986910179417,581.271339667381,538.55099169983
"LOC100247207",893.727284018851,743.087084802298,635.920781858331,457.072797383619
"LOC100260906",307.839397828715,343.727448317641,559.411562791,548.487356860343
"LOC100233020",6399.08735357498,6666.92169265805,14236.6765038534,15081.4150406273
"LOC100257466",3349.49125443954,3617.08566278766,4228.8731993579,4962.22076116042
"LOC100232959",368380.484048152,204744.33422939,1460663.33549617,1212160.03957091
"LOC100266109",369.407277394459,519.564900202676,572.328703672498,450.11734177126
"LOC100267751",935.434557273064,508.637148955584,667.716820951247,567.366450665319
"LOC100243789",64.5469705124726,140.073902349096,110.292510603554,128.179110570624
"LOC100242057",127.107880393792,127.159287238896,98.3689959437105,107.312743733545
"LOC100255728",60.5748492501666,71.527099071879,26.8279079846483,18.8790938049756
"LOC109122436",86.3936374551556,31.789821809724,11.9235146598437,18.8790938049756
"LOC100266005",815.277889088308,759.975427638714,554.443431682732,551.468266408497
"LOC100245432",4390.18702516371,5218.4979364525,8331.55586856579,7724.53027578317
"LOC104879135",313.797579722174,375.517270127365,394.469609996496,468.996435576235
"LOC100250558",2838.08064191764,2054.41723445341,4085.79102343978,3276.01959342129
"LOC100248832",177.752426488194,204.646977900098,248.40655541341,244.434582948631
"LOC100255741",882.80395054751,807.6601603533,1560.98679421787,1451.70294995102
"LOC100260813",2550.10185040046,2126.93776545685,3142.83973909047,2826.89588816608
"LOC100253926",216.480608795677,241.403959367592,91.4136123921351,112.280926313802
"LOC100266017",329.686064771398,375.517270127365,263.310948738215,228.53639869181
"LOC100259060",609.720613763972,600.03288665854,905.193487926468,776.030119036101
"LOC100243711",2912.55791558588,1818.97386667514,2355.88777154078,1968.39393829772
"LOC100247089",144.982426074169,143.054198143758,84.4582288405596,38.7518241260025
"LOC100232848",1493.51759462706,2043.48948320632,580.277713445727,534.576445635624
"LOC100253934",5775.46431539293,3862.46334988146,5121.14954640287,4119.61699554888
"LOC100259075",686.183948063363,361.60922308561,312.992259820897,343.798234553766
"LOC100257561",57.5957583034371,59.6059158932325,13.910767103151,4.96818258025673
"LOC100262696",562.0551586163,536.453243039092,382.546095336652,438.193703578644
"LOC100264247",2130.0500269116,2974.3352030723,2964.98064541447,3369.42142593012
"LOC100267846",26.8118185205655,20.8620705626314,34.7769177578775,24.8409129012837
"LOC104879134",15.888485049224,13.9080470417542,14.9043933248046,8.94272864446212
"LOC100250664",696.114251219128,683.481168909066,496.813110826821,728.335566265637
"LOC100255843",6.95121220903551,27.8160940835085,22.8534030980338,19.8727303210269
"LOC100241967",960.260315162477,584.137975753678,609.092873873682,554.449175956651
"LOC100260912",782.507888674283,512.610876681799,456.074435739022,453.098251319414
"LOC100247106",1332.64668350367,1801.09209190717,1392.07033653675,1193.35745577767
"LOC100266115",868.901526129439,936.806311455304,1013.49874608671,958.859237989549
"LOC100257361",610.713644079548,452.011528857013,533.577281028006,435.21279403049
"LOC100259170",23.832727573836,25.8292302204007,0,17.8854572889242
"LOC104879132",206.550305639912,133.119878828219,110.292510603554,103.33819766934
"LOC100262474",1093.32637744973,1129.53210617676,515.69200903824,615.061003435783
"LOC100267863",1076.44486208493,2247.14302917486,20155.7079062441,16738.800749401
"LOC100242062",1187.6642574295,719.244718445005,362.673570903579,602.143728727116
"LOC100247201",284.999700570456,174.844019953482,152.024811913007,90.4209229606725
"LOC100245553",842.089707608873,798.719272969315,969.779192333954,847.571948191798
"LOC100252322",1363.43062328654,2222.30723088602,4270.60550066735,4266.67519992448
"LOC100852920",910.608799383652,976.543588717459,2116.42385212226,2063.78304383865
"LOC100854283",57.5957583034371,126.165855307342,41.732301309453,57.6309179309781
"LOC100852880",1021.82819472822,958.661813949489,1193.34509220602,1177.45927152085
"LOC100852851",1194.61546963853,1108.67003561412,2174.05417297817,2251.58034537235
"LOC100854228",2384.26578769918,2675.31219167458,3243.19598747749,3364.45324334986
"LOC100852825",768.605464256212,715.27099071879,1068.14818827766,1044.31197836996
"LOC100852802",386.288792759259,423.202002841951,163.948326572851,98.3700150890833
"LOC100854194",280.034548992573,471.88016748809,69.5538355157549,51.66909883467
"LOC100854147",1166.81062080239,1973.94924799755,233.502162088606,276.230951462274
"LOC100243811",402.177277808483,777.857202406684,1271.84156371666,995.623789083449
"LOC100243701",83.4145465084261,74.5073948665406,113.273389268515,105.325470701443
"LOC100248958",2367.38427233438,1465.31209904196,1517.26724046511,1289.74019783465
"LOC100254064",12799.1677374655,7702.07776533719,22223.4440735054,19088.7511098624
"LOC100259067",4787.39915139431,4650.25487160369,6577.80558734711,7323.10112329842
"LOC100259183",876.845768654051,491.748806119168,976.73457588553,783.979211164512
"LOC100264358",3077.40094797158,2750.81301847268,1219.17937396902,1019.47106546868
"LOC104879131",91.3587890330381,129.146151102004,41.732301309453,29.8090954815404
"LOC100242075",6938.30281493302,4971.13338549559,5845.50306198838,5781.97088690278
"LOC100241959",1453.796382004,1156.35476832871,2047.86364282816,1970.38121132982
"LOC100247214",24732.4130397483,17095.9701101106,20192.4720764453,17812.9218232525
"LOC100247095",110.226365028992,200.673250173883,49.6813110826821,53.6563718667727
"LOC100252339",37.7351519919071,7.947455452431,8.94263599488278,19.8727303210269
"LOC100257470",313.797579722174,291.075555945285,75.5155928456768,102.344561153289
"LOC100262595",2780.4848836142,2185.55024941852,2328.06623733448,1987.27303210269
"LOC100245437",1755.67759793925,1557.70126867648,2351.91326665417,2445.33946600236
"LOC104879130",279.041518676997,197.692954379221,132.152287479934,102.344561153289
"LOC100250563",1694.10971837351,1665.98534921585,2556.60026831482,2402.61309581216
"LOC100267850",140.017274496287,97.3563292922797,233.502162088606,245.428219464683
"LOC100255744",1017.85607346591,841.436846026132,551.462553017771,550.474629892446
"LOC100250667",23.832727573836,5.96059158932325,2.98087866496093,12.9172747086675
"LOC100260819",1754.68456762368,804.679864558638,854.518550622132,629.965551176554
"LOC100255847",2279.00457424807,3708.48140049061,5991.56611657146,5944.9272755352
"LOC100266022",951.323042322288,1367.95576974969,11.9235146598437,4.96818258025673
"F3H",28078.9252032412,28202.5391048829,2639.07124471207,2861.67316622788
"LOC104879127",6.95121220903551,3.9737277262155,8.94263599488278,20.8663668370783
"LOC104879125",194.633941852994,87.422009976741,137.120418588203,106.319107217494
"LOC100248850",1295.90456182733,1972.95581606599,1196.32597087098,1213.23018609869
"LOC100259173",987.072133683042,1052.04441551555,1485.47120137219,1484.49295498071
"LOC100264349",1030.76546756841,1039.12980040535,956.862051452457,1151.62472210351
"LOC100247204",2121.11275407141,1343.11997146084,1517.26724046511,1364.2629365385
"LOC100253942",746.758797313529,1344.11340339239,689.576597827627,665.736465754402
"LOC104879124",24.8257578894125,10.9277512470926,13.910767103151,13.9109112247188
"LOC100241976",2223.39487657579,1495.11505698858,2714.58683755775,2323.12217452805
"LOC100259081",1564.02274703299,1303.38269419868,1120.81037802531,829.686490902874
"LOC100264253",1702.05396089812,1627.24150388525,1262.89892772178,1564.97751278087
"LOC109122432",4.96515157788251,34.7701176043856,16.8916457681119,10.9300016765648
"LOC100247111",551.131825144958,641.757027783803,271.259958511444,241.453673400477
"LOC100252234",469.703339267685,466.913007830321,504.76212060005,583.26463492214
"LOC100262585",415.086671910978,511.617444750245,1132.73389268515,1009.53470030817
"LOC109122517",39.7212126230601,26.8226621519546,41.732301309453,48.688189286516
"LOC100267747",181.7245477505,177.824315748144,117.24789415513,116.255472378008
"LOC100245428",391.253944337142,306.970466850147,472.966081507134,456.079160867568
"LOC100250555",31.7769700984481,10.9277512470926,31.7960390929165,17.8854572889242
"LOC104879123",17.874545680377,13.9080470417542,11.9235146598437,5.96181909630808
"LOC100260808",253.222730472008,202.66011403699,101.349874608671,131.160020118778
"LOC100257366",6893.61645073207,5901.97910536157,6732.81127792508,5881.33453850792
"LOC100243706",2718.91700404846,2518.34994648907,7263.40768028812,5542.50448653441
"LOC100259071",551.131825144958,934.819447592196,194.750739444114,216.612760499193
"LOC100241964",102.28212250438,148.021357801527,23.8470293196874,40.7390971581052
"LOC100247100",551.131825144958,471.88016748809,700.506486265818,991.649243019244
"LOC100262480",4711.9288474105,3052.81632566506,2906.3566983369,2546.6903906396
"LOC100267639",3405.10095211182,1588.49765855465,1324.5037534643,1241.05200854813
"MYB4B",337.630307296011,333.793129002102,995.613474096949,720.386474137226
"LOC100257355",155.905759545511,460.952416240998,49.6813110826821,32.7900050296944
"LOC104879120",75.4703039838141,210.607569489421,134.139539923242,144.077294827445
"LOC104879121",41.7072732542131,49.6715965776937,41.732301309453,32.7900050296944
"LOC100245548",883.796980863086,1154.3679044656,3000.751189394,2976.93500208983
"LOC109122502",209.529396586642,202.66011403699,286.164351836249,209.657304886834
"LOC100255852",514.389703468628,698.382647882374,370.622580676808,354.728236230331
"LOC100266137",3036.68670503294,3726.36317525858,3657.53812190706,3539.3332701749
"LOC100266125",2006.91426778011,2678.29248746925,2766.25540108374,2901.41862686993
"LOC100243817",562.0551586163,632.816140399818,277.221715841366,334.855505909304
"LOC100248964",1623.60456596758,2111.04285455198,2440.34600038134,3078.28592672707
"LOC100254073",5509.33219081843,3433.30075545019,8448.80376272092,6444.72644310903
"LOC100256423",7.94424252461201,8.94088738398487,31.7960390929165,17.8854572889242
"LOC104879118",17.874545680377,78.4811225927561,93.4008648354423,134.140929666932
"LOC100261510",107.247274082262,112.257808265588,492.838605940206,369.632783971101
"LOC100241024",64.5469705124726,375.517270127365,364.660823346887,472.970981640441
"LOC104879168",20.8536366271065,16.8883428364159,8.94263599488278,4.96818258025673
"LOC100259998",151.933638283205,83.4482822505255,192.763487000807,145.070931343497
"LOC104879169",9.93030315576502,24.8357982888469,4.96813110826821,5.96181909630808
"LOC100245364",51.6375764099781,50.6650285092476,116.254267933476,71.5418291556969
"LOC100249006",577.943643665524,538.4401069022,3084.2157920129,3504.5559921131
"LOC100853656",1032.75152819956,679.50744118285,1216.19849530406,1126.78380920223
"LOC100244596",532.264249149005,361.60922308561,343.79467269216,338.830051973509
"LOC100853691",17.874545680377,36.7569814674934,49.6813110826821,35.7709145778485
"LOC100245229",61.5678795657431,83.4482822505255,37.7577964228384,20.8663668370783
"LOC100853847",81.4284858772731,46.6913007830321,46.7004324177212,44.7136432223106
"LOC100257602",1609.70214154951,1679.8933962576,414.342134429569,310.01459300802
"LOC100242228",1441.88001821708,1500.08221664635,1403.9938511966,1318.55565680014
"LOC100233047",1123.11728691702,1172.24967923357,942.951284349306,1114.86017100961
"LOC100266353",671.288493329715,671.559985730419,730.315272915427,989.661969987141
"LOC104879172",6.95121220903551,136.100174622881,61.6048257425258,91.4145594767239
"LOC100250759",4070.43126354808,3856.50275829214,6586.74822334199,6761.69649172941
"LOC100264584",737.821524473341,830.509094779039,297.094240274439,337.836415457458
"LOC100853165",10735.6507416976,10391.2980040535,11938.4190531685,13754.9102916988
"LOC100248745",1316.75819845444,1253.71109762099,1190.36421354106,1251.9820102247
"LOC100253840",328.693034455822,1503.06251244101,1935.58387978129,1023.44561153289
"LOC100241940",50.6445460944016,182.791475405913,114.267015490169,129.172747086675
"LOC109122426",45.6793945165191,57.6190520301247,5.96175732992185,7.94909212841077
"LOC104879191",31.7769700984481,30.7963898781701,10.9298884381901,13.9109112247188
"LOC100262556",822.229101297343,786.798089790669,1091.0015913757,1245.02655461234
"LOC100247294",3534.19489313677,3174.01502131463,6341.32254659354,6355.29915666441
"LOC104879190",47.6654551476721,56.6256200985708,17.8852719897656,8.94272864446212
"LOC100252414",946.357890744406,647.717619373126,428.25290153272,467.009162544133
"LOC100257544",40963.4935478463,28031.6688126557,79399.6777461209,55384.305768186
"LOC100255709",252.229700156431,212.594433352529,197.731618109075,183.822755469499
"LOC100262676",429.982126644625,766.929451159591,1114.84862069539,1020.46470198473
"LOC100260782",977.141830527278,946.740630770842,2234.66537249904,2456.26946767893
"LOC100267830",1215.46910626564,1218.9409800166,659.767811178018,866.451041996774
"LOC100248809",1659.35365732833,2304.76208120499,4305.38241842523,4458.44704752239
"LOC100253902",855.992132026944,1149.40074480783,884.327337271741,930.04377902406
"LOC100245522",1073.4657711382,1059.99187096798,172.890962567734,154.013659987959
"LOC100257537",1515.36426156974,3510.78844611139,795.894603544567,573.328269761627
"LOC100255826",934.441526957488,675.533713456635,325.909400702395,279.211861010428
"LOC100266095",1961.23487326359,2473.64550956915,9339.09285732258,9728.69512865873
"LOC100260896",2342.55851444497,1958.05433709269,2178.02867786478,2458.25674071103
"LOC100254025",51.6375764099781,80.4679864558638,10.9298884381901,11.9236381926162
"LOC100259153",435.940308538084,510.624012818691,513.704756594933,612.080093887629
"LOC100242046",79.4424252461201,23.842366357293,2.98087866496093,0.993636516051346
"LOC100266100",545.173643251499,406.313660005535,253.374686521679,361.68369184269
"LOC100267684",36.7421216763306,20.8620705626314,7.94900977322914,8.94272864446212
"LOC100259237",1540.19001945915,2395.16438697639,7858.58978705865,6726.91921366761
"LOC100267710",170.801214279158,289.088692082177,198.725244330728,243.44094643258
"LOC100264411",481.619703054603,400.353068416211,148.050307026393,110.293653281699
"LOC100247259",2330.64215065805,2332.5781752885,8579.9624239792,8275.99854219166
"LOC100245396",2900.64155179896,1895.46812540479,3149.79512264205,2825.90225165003
"LOC100267799",66.5330311436256,101.330057018495,26.8279079846483,29.8090954815404
"LOC100250525",1595.79971713144,1304.37612613024,1570.92305643441,1438.78567524235
"LOC100255702",3394.17761864048,2779.62254448774,3408.13794027199,3403.20506747586
"LOC100260775",2287.94184708826,1543.79322163472,286.164351836249,169.91184424478
"LOC100232866",46811.4490762763,36937.7860790362,52414.7768184513,54248.5792303393
"LOC104879187",158.88485049224,69.5402352087712,52.662189747643,62.5991005112348
"LOC100243666",90.3657587174616,45.6978688514782,82.4709763972523,91.4145594767239
"LOC100245377",575.957583034371,577.183952232801,1256.93717039186,1427.85567356578
"LOC100248805",583.901825558983,666.59282607265,886.314589715049,791.928303292923
"LOC100254123",57.5957583034371,90.4023057714026,70.5474617374086,76.5100117359537
"LOC100259244",9.93030315576502,15.894910904862,11.9235146598437,12.9172747086675
"LOC100264417",24.8257578894125,36.7569814674934,5.96175732992185,9.93636516051346
"LOC100267807",19.86060631153,67.5533713456635,23.8470293196874,17.8854572889242
"LOC104879196",192.647881221841,79.47455452431,25.8342817629947,14.9045477407702
"LOC100253896",9112.04617572998,7390.14013882927,10010.7841831604,9694.91148711299
"LOC100257411",24.8257578894125,43.7110049883705,2.98087866496093,0.993636516051346
"LOC100262539",459.77303611192,581.157679959017,459.055314403983,677.660103947018
"LOC100259033",1326.68850161021,738.119925144529,776.022079111494,708.46283594461
"LOC100267699",72.4912130370846,243.390823230699,22.8534030980338,32.7900050296944
"LOC100259251",218.46666942683,343.727448317641,508.736625486665,409.378244613155
"LOC100264422",54.6166673567076,103.316920881603,10.9298884381901,14.9045477407702
"LOC104879195",34.7560610451776,24.8357982888469,7.94900977322914,15.8981842568215
"LOC100264434",241.30636668509,387.438453306011,266.291827403176,284.180043590685
"LOC100247276",88.3796980863086,145.041062006866,11.9235146598437,8.94272864446212
"LOC100242145",436.933338853661,399.359636484658,370.622580676808,335.849142425355
"LOC104879182",767.612433940636,702.356375608589,771.053948003226,704.488289880405
"LOC100245499",111.219395344568,95.369465429172,163.948326572851,139.109112247188
"LOC100250623",43.6933338853661,78.4811225927561,131.158661258281,120.230018442213
"LOC100247284",249.250609209702,256.3054383409,69.5538355157549,91.4145594767239
"LOC100243761",550.138794829382,569.23649678037,6110.8012631699,6345.3627915039
"LOC100252405",933.448496641911,710.30383106102,609.092873873682,638.908279821016
"LOC100248912",126.114850078216,56.6256200985708,75.5155928456768,72.5354656717483
"LOC100257530",4426.92914684004,6254.64744106319,2927.22284899163,3678.44238242208
"LOC109122507",58.5887886190136,55.632188167017,67.5665830724477,67.5672830914915
"LOC100254006",206.550305639912,321.871945823455,55.6430684126039,52.6627353507214
"LOC100257418",45.6793945165191,45.6978688514782,10.9298884381901,19.8727303210269
"LOC100262544",25.818788204989,13.9080470417542,35.7705439795311,23.8472763852323
"LOC100267705",26.8118185205655,41.7241411252627,10.9298884381901,2.98090954815404
"LOC100245389",419.058793173284,574.203656438139,542.519917022889,516.6909883467
"LOC100262664",900.678496227887,853.358029204778,146.063054583085,125.19820102247
"ADH2",5134.95976184609,5195.64900202676,4000.33916837756,3468.78507753525
"LOC100250633",2345.5376053917,1253.71109762099,899.231730596546,629.965551176554
"LOC100267821",89.3727284018851,96.3628973607258,78.4964715106377,66.5736465754402
"LOC100255814",1129.07546881048,781.830930132899,633.933529415023,524.640080475111
"LOC100260882",11928.2801507049,8278.26828563844,11898.6740043024,9818.12241510335
"LOC100243660",0,61.5927797563402,0,0
"LOC100259256",900.678496227887,917.93110475578,613.067378760297,651.825554529683
"LOC100264428",788.466070567742,622.881821084279,294.113361609478,246.421855980734
"LOC100242141",312.804549406598,366.57638274338,306.036876269322,330.880959845098
"LOC100250628",683.204857116633,1064.95903062575,1147.63828600996,1361.28202699034
"LOC100854361",3614.63034869847,4897.6194225606,7184.91120877748,7128.34836615236
"LOC100266089",1203.55274247872,890.115010672272,7007.05211510148,5791.9072520633
"LOC100260878",1366.40971423327,1678.89996432605,3823.47370092321,3376.37688154247
"LOC100266085",298.902124988527,450.024664993905,1776.60368431671,1980.31757649033
"LOC104879179",86.3936374551556,143.054198143758,169.910083902773,198.727303210269
"LOC100248918",1055.59122545782,1447.430324274,1235.07739351548,1344.39020621747
"LOC100243772",2859.92730886032,3188.91650028794,12211.6662641233,11612.6299630921
"LOC100254013",54.6166673567076,79.47455452431,364.660823346887,452.104614803363
"LOC100248924",145.975456389746,90.4023057714026,102.343500830325,80.4845578001591
"LOC100254018",572.978492087641,488.768510324506,396.456862439803,480.920073768852
"LOC100259141",657.386068911644,611.954069837187,335.845662918931,419.314609773668
"LOC104879178",1370.38183549557,946.740630770842,1275.81606860328,1285.76565177044
"LOC100854518",32.7700004140246,48.6781646461398,28.8151604279556,46.7009162544133
"LOC100242035",65.5400008280491,38.7438453306011,81.4773501755986,130.166383602726
"LOC100247174",459.77303611192,474.860463282752,571.335077450844,530.601899571419
"LOC100232935",1682.19335458659,1216.9541161535,948.913041679228,888.311045349904
"LOC100252291",87.3866677707321,166.896564501051,19.8725244330728,20.8663668370783
"LOC100255146",411.114550648672,458.96555237789,936.989527019384,786.960120712666
"LOC100260231",415.086671910978,362.602655017164,489.857727275245,447.136432223106
"LOC100267170",30.7839397828715,32.7832537412779,8.94263599488278,14.9045477407702
"LOC100244767",2133.02911785833,1413.65363860116,1482.49032270723,1211.24291306659
"LOC100258429",92.3518193486146,82.4548503189716,82.4709763972523,78.4972847680564
"LOC100244854",158.88485049224,189.74549892679,285.170725614595,244.434582948631
"LOC100265441",179.738487119347,227.495912325837,244.432050526796,242.447309916528
"LOC100243137",3282.95822329591,3443.23507476573,4379.90438504925,5374.57991532173
"LOC100248256",244.285457631819,297.036147534608,317.960390929165,359.696418810587
"LOC100258522",131.080001656098,151.001653596189,120.228772820091,166.930934696626
"LOC100249896",822.229101297343,1013.30057018495,1620.60436751709,1587.83115265005
"LOC109122512",2.9790909467295,28.8095260150624,13.910767103151,23.8472763852323
"LOC100246530",975.155769896125,1087.80796505149,982.696333215452,1110.88562494541
"LOC100255041",17.874545680377,31.789821809724,34.7769177578775,28.815458965489
"LOC100260142",2035.71214693183,2367.34829289288,1210.23673797414,1737.8702665738
"LOC100261895",800.38243435466,1008.33341052718,434.214658862641,561.404631569011
"LOC100243047",434.947278222508,576.190520301247,656.786932513057,745.22738703851
"LOC100248166",4806.26672739027,6170.20572688111,7724.45024713541,8602.90495597256
"LOC100253299",21.846666942683,38.7438453306011,40.7386750877993,49.6818258025673
"LOC100265343",758.675161100447,959.655245881043,1503.35647336196,1670.30298348231
"LOC100258433",14.8954547336475,18.8752066995236,14.9043933248046,1.98727303210269
"LOC100243051",401.184247492907,526.518923723553,213.629637655533,129.172747086675
"LOC100263578",2489.52700115029,3046.85573407573,1844.17026738916,2036.95485790526
"LOC100854263",330.679095086975,262.266029930223,29.8087866496093,20.8663668370783
"LOC100251768",1646.44426322584,1399.74559155941,1158.56817444815,1131.75199178248
"LOC100248167",932.455466326335,1308.34985385645,1619.61074129544,1761.71754295904
"LOC100244857",3594.76974238694,4536.01019947499,6538.06053848096,6429.82189536826
"LOC100253302",1064.52849829801,1406.69961508029,839.614157297327,736.284658394048
"LOC100249991",242.299397000666,276.174076971977,70.5474617374086,75.5163752199023
"LOC100255141",279.041518676997,256.3054383409,152.024811913007,163.950025148472
"LOC100260227",460.766066427497,1485.18073767304,1555.02503688795,2255.55489143656
"LOC100263583",1240.29486415505,984.49104416989,1515.2799880218,1644.46843406498
