"","Row.names","F1_A","F1_B","AF1_A","AF1_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1605","LOC100254383",1.98795474892868,0,34.7890419171976,52.6852296965858,22.365556590678,-5.45963794186081,1.28574030625442,-4.2462991284497,2.17330441411666e-05,9.67236241533805e-05
"1606","LOC100254385",7.9518189957147,5.96229736147297,893.581390958876,1558.6875502688,616.545764396216,-7.46144179510244,0.49823489173943,-14.9757512346299,1.05765930345535e-50,1.64001292599425e-48
"1607","LOC100254393",117.289330186792,142.101420448439,337.95069290992,313.1291953665,227.617659727913,-1.32770412394374,0.29534201233199,-4.49548004857259,6.94131669290774e-06,3.43347901127088e-05
"1608","LOC100254394",21.8675022382154,38.7549328495743,83.4937006012743,103.382337517829,61.8746183017232,-1.6241439089378,0.524008962319597,-3.09945826450812,0.00193874890367027,0.00539686357959863
"1609","LOC100254397",416.476519900558,250.416489181865,774.304675814199,795.248750137144,559.111608758441,-1.23482970563592,0.29320721637106,-4.21145741540419,2.53728389469409e-05,0.000111086902153152
"1610","LOC100254413",62.6205745912533,43.7235139841351,191.83671685769,303.188585989786,150.342347855716,-2.2187679615559,0.405331344826691,-5.47396097014058,4.40086032345092e-08,3.23900787847514e-07
"1611","LOC100254428",12.9217058680364,8.94344604220946,56.6564396937219,112.328885956872,47.7126193902098,-2.95020159121127,0.654905638012731,-4.5047735428931,6.64437597542951e-06,3.29211056560376e-05
"1612","LOC100254448",0,0,24.8493156551412,42.7446203198715,16.8984839937532,-7.53039629765444,1.70536186310377,-4.4157175439288,1.00675473511651e-05,4.83487938018883e-05
"1613","LOC100254457",42.7410271019665,66.5789872031149,92.4394542371251,185.889395344557,96.912215971691,-1.34822435355207,0.498337551360381,-2.70544403060063,0.00682131420892217,0.0163163093640551
"1614","LOC100254488",19.8795474892868,13.9120271767703,457.227408054597,701.807021996029,298.206501179171,-5.10013260797507,0.404808166060316,-12.5988876598284,2.14143181092304e-36,1.68580101176819e-34
"1615","LOC100254490",799.157809069328,563.437100659196,1482.01318567262,3224.73368180612,1517.33544430181,-1.78837325627824,0.352514660563432,-5.07318831341609,3.91205011794576e-07,2.45243007087638e-06
"1616","LOC100254496",17.8915927403581,13.9120271767703,443.311791287718,972.191597042658,361.826752061876,-5.47598922335998,0.461482255147287,-11.866088375624,1.77578070745162e-32,1.10813047317438e-30
"1617","LOC100254529",173.946040531259,199.736961609345,378.703570584351,611.347476667929,340.933512348221,-1.40568537417771,0.319238907117495,-4.40323952637875,1.06646307968233e-05,5.07737563920497e-05
"1618","LOC100254531",14.9096606169651,15.8994596305946,145.120003426024,224.657771913743,100.146723896832,-3.58522399248745,0.486159170171322,-7.37458884345228,1.64853014737376e-13,2.44331028649139e-12
"1619","LOC100254544",842.892813545758,1051.35176807307,2124.11950220147,2740.62600516013,1689.74752224511,-1.36074037231813,0.231369705498153,-5.8812382951708,4.07208405026975e-09,3.45409930961133e-08
"1620","LOC100254550",16.8976153658937,16.8931758575068,400.570968360876,747.533825128915,295.473896178298,-5.08647831322249,0.433319903712736,-11.7383906662051,8.1013356542529e-32,4.86270199915684e-30
"1621","LOC100254554",210.72320338644,244.454191820392,432.378092399456,554.686003220658,360.560372706736,-1.11671233706151,0.273450312364365,-4.08378519448725,4.4307991053891e-05,0.000184290989817322
"1622","LOC100254560",2.98193212339301,0.993716226912162,24.8493156551412,32.8040109431572,15.4072437371509,-3.85818940763349,1.13892095708723,-3.38758311858687,0.000705113484669075,0.00221795955189897
"1623","LOC100254566",0,1.98743245382432,20.8734251503186,30.8158890678143,13.4191866679893,-4.70074462774859,1.41896317048475,-3.31280242188578,0.000923662057381444,0.00281128558139055
"1624","LOC100254567",588.434605682888,580.330276516703,1744.42195899091,2175.99939256276,1272.29655843832,-1.74602358898293,0.214829929952211,-8.12746896752856,4.3834679696177e-16,8.23882666686273e-15
"1625","LOC100254571",26.8373891105371,16.8931758575068,1689.7534645496,2127.29040661686,965.193609033626,-6.44769568026182,0.324277826464695,-19.8832456432657,5.68355591920694e-88,3.75261363078477e-85
"1626","LOC100254575",32.8012533573231,15.8994596305946,58.6443849461331,112.328885956872,54.9184959727306,-1.81176647353868,0.615041945196485,-2.94576083418162,0.00322161394525806,0.00840428170170048
"1627","LOC100254585",56.6567103444673,10.9308784960338,658.009878548138,670.991132928215,349.147150079213,-4.29743830173714,1.01593581365087,-4.23002934239894,2.33660831901377e-05,0.000103206083456137
"1628","LOC100254587",4.96988687232169,0.993716226912162,29.8191787861694,43.7386812575429,19.8803657857365,-3.62468154204029,1.01751181016067,-3.56229923411692,0.000367621021804989,0.00123941147657791
"1629","LOC100254596",112.31944331447,83.4721630606216,186.866853726662,246.527112542515,157.296393161067,-1.14636321937261,0.359120331641068,-3.19214234998638,0.00141221715713989,0.00408554922577234
"1630","LOC100254602",44.7289818508952,32.7926354881014,92.4394542371251,160.0438109651,82.5012206353055,-1.70352079305552,0.488724912902222,-3.48564345316347,0.000490954903927267,0.00160627637045769
"1631","LOC100254616",366.777651177341,332.894936015574,1039.69536701111,1515.94292994893,813.827721038238,-1.86893180355091,0.260760266152611,-7.16724150932225,7.65239690232908e-13,1.05687759647012e-11
"1632","LOC100254619",346.898103688054,338.857233377047,1080.44824468554,886.702356402915,663.226484538389,-1.52034172958011,0.230438757390053,-6.59759559025348,4.17879260080887e-11,4.63585511942308e-10
"1633","LOC100254623",16.8976153658937,22.8554732189797,96.4153447419477,136.186348460986,68.0886954469518,-2.54871077572976,0.512740939245717,-4.97075731748496,6.6691884733483e-07,3.98438265243704e-06
"1634","LOC100254633",12.9217058680364,4.96858113456081,139.156167668791,193.841882845929,87.7220843793291,-4.21830756972849,0.568537003977526,-7.41958314096867,1.17489529068386e-13,1.77212651508602e-12
"1635","LOC100254645",207.741271263047,224.579867282149,2032.67402059055,2925.52133956702,1347.62912467569,-3.51963807094223,0.251802325858248,-13.9777822104932,2.13023332473404e-44,2.46336811811618e-42
"1636","LOC100254673",195.813542769475,149.057434036824,344.908501293359,515.917626651472,301.424276187783,-1.31966682773675,0.322336749286976,-4.09406259340866,4.23879798799232e-05,0.000177277722145948
"1637","LOC100254676",34.7892081062518,50.6795275725203,129.216441406734,178.930968780857,98.4040364665909,-1.85014203392433,0.437624450785786,-4.22769347234202,2.36099136334742e-05,0.0001041706644212
"1638","LOC100254685",11.9277284935721,9.93716226912162,386.655351593996,354.8797547487,190.849999276348,-5.08383751518124,0.431325927303253,-11.7865335547217,4.58006982883001e-32,2.79835430616396e-30
"1639","LOC100254688",57.6506877189316,72.5412845645879,139.156167668791,243.5449297295,128.223267420453,-1.5555718790685,0.42362003162744,-3.67209235383037,0.000240572706669214,0.000845619467646484
"1640","LOC100254698",1883.58712460992,1508.46123245266,3806.91515836763,4033.89928507066,2808.21570012522,-1.20884708622885,0.202098693756877,-5.98146907215086,2.21134049993609e-09,1.94506735507916e-08
"1641","LOC100254706",439.337999513237,452.140883245034,1001.92440721529,1450.33490806262,835.934549509045,-1.45983809443233,0.254868201770483,-5.72781572707515,1.01731982934311e-08,8.17530516960927e-08
"1642","LOC100254715",132.198990803757,83.4721630606216,345.902473919565,424.4640203857,246.509412042411,-1.83671758961748,0.336064554018566,-5.46537136289598,4.61938682886871e-08,3.38644733571937e-07
"1643","LOC100254721",49.6988687232169,33.7863517150135,92.4394542371251,97.4179718918001,68.3356616417889,-1.18533009977091,0.473037008356451,-2.505787240388,0.0122179113934331,0.0270498875501122
"1644","LOC100254732",7.9518189957147,7.9497298152973,39.7589050482259,123.263556271257,44.7310025326238,-3.35782636094135,0.759618168344911,-4.42041344042301,9.85122407983076e-06,4.73633060928672e-05
"1645","LOC100254752",39.7590949785735,35.7737841688378,117.288769892266,75.5486312630287,67.0925700756766,-1.35221056814808,0.492325292167532,-2.74657952711465,0.00602202841163768,0.0145713296523703
"1646","LOC100254779",7.9518189957147,10.9308784960338,35.7830145434033,50.6971078212429,26.3407049640987,-2.19528990973588,0.748205528656736,-2.9340733604002,0.00334545127018785,0.00868196989960758
"1647","LOC100254782",76.536257833754,55.6481087070811,1248.42961851429,2269.44112070387,912.51377643975,-4.73408491347071,0.339147432747001,-13.9587815102297,2.78148603122585e-44,3.19839640938937e-42
"1648","LOC100254789",426.416293645201,395.499058311041,862.768239546501,967.221292354301,662.976220964261,-1.15477392525801,0.22042038733349,-5.23896150999347,1.61482710321381e-07,1.0790819833033e-06
"1649","LOC100254822",2605.21469847103,3096.4197630583,6693.41166486882,8804.39772495585,5299.8609628385,-1.44261618076421,0.21808547674143,-6.61491174157657,3.71773485881835e-11,4.15136918113988e-10
"1650","LOC100254836",781.26621632897,674.733318073358,1721.56058858818,1945.37725502299,1280.73434450337,-1.332566422975,0.207634669365545,-6.41784162079885,1.38219939835014e-10,1.43462765139101e-09
"1651","LOC100254847",121.265239684649,82.4784468337095,303.161650992722,265.414270358272,193.079901967338,-1.48060339522281,0.3380087893487,-4.38036951073297,1.18478225529166e-05,5.59274059070796e-05
"1652","LOC100254863",61.626597216789,22.8554732189797,105.361098377799,115.311068769886,76.2885593958633,-1.38519946994885,0.548814838647149,-2.5239832679514,0.0116033451249134,0.0258655269022793
"1653","LOC100254869",507.922438351277,465.059194194892,1507.85647395397,2067.64675035657,1137.12121421418,-1.87766182390977,0.23861886192322,-7.86887427412982,3.57846568086162e-15,6.2071216572776e-14
"1654","LOC100254871",94.4278505741121,145.082569129176,1073.4904363021,1393.67343461534,676.668572655183,-3.36468479706474,0.289351560047927,-11.6283623855611,2.9571621247292e-31,1.70499139067485e-29
"1655","LOC100254876",7.9518189957147,13.9120271767703,38.7649324220202,45.7268031328858,26.5888954318477,-1.95024425426394,0.738854797332342,-2.63955010010811,0.00830161518512016,0.0193241737301307
"1656","LOC100254877",1.98795474892868,1.98743245382432,77.5298648440404,61.6317781356286,35.7842575456055,-5.12951742001216,0.934852824134498,-5.48697857843148,4.08866693033912e-08,3.02555440094653e-07
"1657","LOC100254892",21.8675022382154,20.8680407651554,104.367125751593,202.788431284972,87.4727750099838,-2.84545971376802,0.516161234026135,-5.51273425083285,3.5330149004994e-08,2.63918791910298e-07
"1658","LOC100254900",6.95784162125037,19.8743245382432,345.902473919565,366.808486000758,184.885781519954,-4.73122944538749,0.451260119438626,-10.484483874341,1.01799956023276e-25,4.09359823160002e-24
"1659","LOC100254904",252.470253113942,170.919191028892,614.27508299509,728.646667313158,441.57779861277,-1.66532149996875,0.286302106470707,-5.81665821637653,6.00357179999447e-09,4.98503479116782e-08
"1660","LOC100254905",92.4398958251834,144.088852902264,225.631786148682,247.521173480186,177.420427089079,-1.00028464495228,0.35188594333786,-2.84263882627408,0.00447417408140574,0.0112447685533169
"1661","LOC100254909",12.9217058680364,8.94344604220946,258.432882813468,291.259854737729,142.889472365361,-4.65194020298709,0.457251229391252,-10.1737073712854,2.59826747593072e-24,9.72236539256857e-23
"1662","LOC100254933",34.7892081062518,39.7486490764865,134.186304537762,160.0438109651,92.1919931714002,-1.98089469301078,0.419525368885541,-4.72175186514461,2.33821842542535e-06,1.26912370012214e-05
"1663","LOC100254934",47.7109139742882,29.8114868073649,118.282742518472,113.322946894543,77.282022548667,-1.57899466711438,0.464009467842398,-3.40293631174502,0.000666658184484422,0.00210582800177393
"1664","LOC100254963",17.8915927403581,10.9308784960338,145.120003426024,222.6696500384,99.1530311752041,-3.67363300792765,0.504273205981347,-7.28500535890764,3.21657516828846e-13,4.65278166392425e-12
"1665","LOC100254969",47.7109139742882,22.8554732189797,1365.71838840656,1230.64744083723,666.733054109264,-5.20139705314003,0.324740955038671,-16.0170652097782,9.71275225545961e-58,1.98800613164747e-55
"1666","LOC100254970",153.072515667508,180.856353298014,676.895358446045,858.868650148115,467.423219389921,-2.20134041873844,0.264259374203802,-8.33022641248189,8.06878924353003e-17,1.6351681013522e-15
"1667","LOC100254978",52.6808008466099,26.8303381266284,101.385207872976,94.4357890787858,68.83303398125,-1.30031723163575,0.510602265268811,-2.54663427893565,0.0108767356552728,0.0244186712067701
"1668","LOC100254987",77.5302352082184,88.4407441951825,273.342472206553,368.7966078761,202.027514871513,-1.95195093794786,0.330587422266522,-5.90449244730849,3.53734075887251e-09,3.03192171912071e-08
"1669","LOC100255008",126.235126556971,118.252231002547,286.264116347226,290.265793800057,205.2543169267,-1.23763624932674,0.2949011426917,-4.19678349846413,2.70732511155576e-05,0.00011777081958012
"1670","LOC100255010",4.96988687232169,6.95601358838514,44.7287681792541,35.7861937561715,23.1102155990331,-2.75514277170069,0.818485955247212,-3.36614544701447,0.000762265043145182,0.00236969029512387
