"","Row.names","F1_A","F1_B","AF1_A","AF1_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2808","LOC100256572",1185.81500773596,1065.26379524984,488.040559466972,477.149250082286,804.067153133763,1.22173162009545,0.210399706694301,5.80671731577345,6.37095656738628e-09,5.27724560992563e-08
"2809","LOC100256579",9.93977374464338,5.96229736147297,54.6684944413106,62.6258390733001,33.2991011551817,-2.88286402057311,0.704395561993461,-4.09267771706925,4.26420198711786e-05,0.000178121808719037
"2810","LOC100256583",158.04240253983,80.4910143798852,546.684944413106,603.394989166558,347.153337624845,-2.26947829313858,0.347978627176637,-6.52188989752687,6.94269732636298e-11,7.49093984586175e-10
"2811","LOC100256592",5449.97794418796,5450.53350461321,1259.36331740255,888.690478278258,3262.1413111205,2.34329352698539,0.225715913060269,10.3816053339566,3.00676097637817e-25,1.17223587932397e-23
"2812","LOC100256593",14.9096606169651,41.7360815303108,134.186304537762,167.996298466472,89.7070862878774,-2.41535842934338,0.535049399977441,-4.51427182134065,6.35346856361198e-06,3.15714480602112e-05
"2813","LOC100256600",2885.51631806997,2825.13523311128,10243.8818856754,17187.313612339,8285.46176229892,-2.26408959684469,0.26177694493274,-8.64892665557855,5.19860589834302e-18,1.17965704575704e-16
"2814","LOC100256611",49.6988687232169,54.6543924801689,138.162195042585,181.913151593872,106.107151959961,-1.6169322398793,0.399288295095534,-4.04953578589732,5.13193301658295e-05,0.000210586216887369
"2815","LOC100256625",726.597460733431,528.65703271727,224.637813522476,209.746857848672,422.409791205462,1.53093333865764,0.273407601192095,5.59945419213862,2.15027742189906e-08,1.65271792232182e-07
"2816","LOC100256626",3068.40815497141,3076.54543852005,1445.23619850301,1333.03571741739,2230.80637735297,1.1452143383095,0.182632476533636,6.27059524157842,3.5967046671444e-10,3.55725297908093e-09
"2817","LOC100256628",1363.73695776507,1194.44690474842,307.137541497545,392.654070380215,814.493868597813,1.8701232435746,0.235457280348086,7.94251611506731,1.98120605780978e-15,3.50486824470619e-14
"2818","LOC100256634",180.90388215251,215.636421239939,954.213721157421,1395.66155649069,686.603895260139,-2.56704175808673,0.275283940429138,-9.32506906899469,1.10911331247624e-20,3.12260402747782e-19
"2819","LOC100256638",74.5483030848253,52.6669600263446,5588.11410452814,8797.43929839215,3628.19216650787,-6.82121416963249,0.297162810024808,-22.9544678523637,1.32960340018376e-116,3.40179029937015e-113
"2820","LOC100256639",0,0,26.8372609075525,47.7149250082286,18.6380464789453,-7.67175326921891,1.68659517856677,-4.54866310938834,5.39877900024176e-06,2.72239981712117e-05
"2821","LOC100256648",793.193944822542,747.274602637946,1615.20551758418,1755.51161592774,1227.7964202431,-1.12968638916146,0.196536623212734,-5.74796885534496,9.03218705118791e-09,7.32161602232531e-08
"2822","LOC100256653",2905.39586555926,1937.74664247872,10915.8073809904,13758.7974383103,7379.43683183466,-2.34901155018659,0.249417206309465,-9.41800120747101,4.59756408217929e-21,1.32167052856806e-19
"2823","LOC100256656",1361.74900301614,786.02953548752,4501.70202408537,5353.01814936065,3000.62467798742,-2.19797023592977,0.278964999304792,-7.87901794636364,3.29964106760442e-15,5.74294671528292e-14
"2824","LOC100256658",4.96988687232169,0,20.8734251503186,34.7921328185,15.1588612102851,-3.48557473350718,1.22726188104141,-2.84012303107586,0.00450961375574351,0.0113241043249366
"2825","LOC100256660",265.391958981978,239.485610685831,499.96823098144,634.210878234372,409.764169720905,-1.16764332804298,0.261354024604857,-4.46766920772828,7.9076458002451e-06,3.87766397315325e-05
"2826","LOC100256663",17.8915927403581,22.8554732189797,201.776443119746,337.980718808286,145.126056971843,-3.72753076552427,0.448375682665502,-8.31340973570391,9.2990757622455e-17,1.873361050213e-15
"2827","LOC100256666",4792.95889966704,4596.93126569566,1175.86961680128,937.399464224158,2875.78981159703,2.15163154456368,0.202365314928775,10.632412700373,2.1059271278747e-26,8.86915976406159e-25
"2828","LOC100256672",7841.48750714916,6324.010068069,3642.90967504369,2305.22731446005,5028.40864118048,1.25187157040679,0.260080539025613,4.81339963034875,1.48384141972335e-06,8.33917248184994e-06
"2829","LOC100256679",372.741515424127,402.455071899426,189.848771605278,177.936907843186,285.745566693004,1.07569736934208,0.266164849352967,4.0414704344208,5.31170788629133e-05,0.00021722285118204
"2830","LOC100256680",12186.1626109328,13412.1879146335,2889.47842437981,2592.51092544709,7770.08496884828,2.22327950150097,0.180676829839661,12.3052828825588,8.48386661158557e-35,5.96727772528981e-33
"2831","LOC100256695",240.54252462037,285.196557123791,700.750701474981,827.058700142629,513.387120840443,-1.53904306778731,0.246594717472239,-6.24118425391887,4.34270325436783e-10,4.23672307961872e-09
"2832","LOC100256701",278.313664850015,309.045746569683,670.931522688811,757.474434505629,503.941342153534,-1.28208883252041,0.236021017511753,-5.4320960312637,5.56959340426711e-08,4.0282133497717e-07
"2833","LOC100256702",2439.22047693549,2725.76361042006,1114.24331397653,1240.58805021394,1879.95386288651,1.13314069197095,0.194441041358652,5.82768269524356,5.62023084331554e-09,4.69147165175296e-08
"2834","LOC100256708",106.355579067684,117.258514775635,467.167134316654,418.499654759672,277.320220729911,-1.98575064775739,0.278826549890041,-7.1218133586651,1.0651623616207e-12,1.44862081180415e-11
"2835","LOC100256715",19.8795474892868,16.8931758575068,169.969319081166,238.574625041143,111.329166867276,-3.47378813941393,0.450994755637071,-7.70250229297431,1.33427223157402e-14,2.17608637735913e-13
"2836","LOC100256720",136.174900301614,132.164258179318,42.7408229268428,20.8752796911,82.9888152747187,2.07658824287667,0.489285800824162,4.24412120559973,2.19451720613635e-05,9.74557999027961e-05
"2837","LOC100256728",61.626597216789,67.572703430027,149.095893930847,251.497417230872,132.448152952134,-1.63253654179175,0.407978848639577,-4.00152249861852,6.29362095150748e-05,0.000252980820179605
"2838","LOC100256729",0,0,15.9035620192903,23.8574625041143,9.94025613085116,-6.7648556331861,1.848506012336,-3.65963409804505,0.000252575642679449,0.000882355052801326
"2839","LOC100256735",52.6808008466099,103.346487598865,13.9156167668791,23.8574625041143,48.450091929117,2.04637700208624,0.629684149135826,3.24984677618878,0.0011546720365782,0.00341924583979784
"2840","LOC100256739",263.40400423305,251.410205408777,510.901929869702,574.567221974086,400.070840371404,-1.07619494338221,0.244846745170129,-4.395381864825,1.10578189167931e-05,5.24158030544049e-05
"2841","LOC100256746",4773.07935217775,5117.63856859764,1547.61537900219,1168.02160176393,3151.58872538538,1.86478452509568,0.213426297133296,8.73736999677704,2.38600021394626e-18,5.59411825647791e-17
"2842","LOC100256755",3240.36624075374,3005.99158640929,1571.47072203113,1063.64520330843,2220.36843812565,1.24514860106135,0.24035651434747,5.18042377358374,2.21382381420216e-07,1.44861080016272e-06
"2843","LOC100256762",170.964108407866,235.510745778182,601.353438854416,575.561282911758,395.847393988056,-1.53376743925339,0.271869209647655,-5.64156360788766,1.68512762803677e-08,1.30995792976288e-07
"2844","LOC100256763",161.024334663223,135.145406860054,45.7227408054597,80.5189359513858,105.602854570031,1.23023797602713,0.433920005331969,2.83517229192035,0.00458009776695308,0.0114799707438153
"2845","LOC100256774",42.7410271019665,19.8743245382432,409.516721996726,783.320018885086,313.863023130506,-4.25175474683464,0.439614033988769,-9.67156282127077,3.98249327747139e-22,1.25792704326056e-20
"2846","LOC100256776",200.783429641796,212.655272559203,464.185216438037,812.147786077558,422.442926179148,-1.62625772761222,0.323156799424346,-5.03241067651726,4.8435030085708e-07,2.97708166905186e-06
"2847","LOC100256780",16.8976153658937,17.8868920844189,133.192331911557,274.360818797315,110.584414539796,-3.55046659524775,0.514601296686649,-6.89945131912426,5.22037736453967e-12,6.51131528929909e-11
"2848","LOC100256789",59.6386424678603,48.692095118696,160.029592819109,162.031932840443,107.598065811527,-1.57189744689656,0.385208479119924,-4.08064082724199,4.49117088123726e-05,0.000186423211513211
"2849","LOC100256792",382.68128916877,389.536760949568,2441.19676996107,3535.87475529727,1687.32239384417,-2.95235783213273,0.243610561376088,-12.1191701027069,8.36013811430259e-34,5.57378849913829e-32
"2850","LOC100256803",742.50109872486,989.741362004514,2289.1189581516,2328.09071602649,1587.36303372687,-1.4143787178288,0.220881740399413,-6.40333019502304,1.52023916933231e-10,1.56915054553171e-09
"2851","LOC100256815",81.5061447060757,100.365338918128,199.788497867335,216.705284412372,149.591316475978,-1.19537113794211,0.339704914009255,-3.51885147563553,0.00043341927857409,0.00143617059962028
"2852","LOC100256816",195.813542769475,266.31594881246,1233.52002912121,1206.78997833312,725.609874759064,-2.40069086649552,0.24427835595927,-9.82768553958913,8.55625238059136e-23,2.82466731816039e-21
"2853","LOC100256818",4.96988687232169,0.993716226912162,24.8493156551412,30.8158890678143,15.4072019555473,-3.22257174815133,1.08926204848632,-2.95849079900427,0.00309149470675068,0.0081062957038983
"2854","LOC100256819",76.536257833754,97.3841902373919,40.7528776744315,26.8396453171286,60.3782427656765,1.36349168881914,0.510701534994856,2.66984059257405,0.0075887264993014,0.017896768520302
"2855","LOC100256822",404.548791406986,420.341963983845,1022.79783236561,968.215353291972,703.975985262103,-1.27122722023059,0.212070797751419,-5.99435298829153,2.0429718341221e-09,1.80863094726692e-08
"2856","LOC100256828",446.295841134488,195.762096701696,733.551798139767,1398.6437393037,693.563368819913,-1.73156577630918,0.411003152756718,-4.21302309895938,2.51975283170361e-05,0.000110437475287601
"2857","LOC100256830",1.98795474892868,3.97486490764865,25.8432882813468,29.8218281301429,15.4069840170168,-3.22266964465335,1.04127765357824,-3.09491866418048,0.00196866875210033,0.00546739647462544
"2858","LOC100256832",34.7892081062518,45.7109464379595,263.402745944496,484.107676645986,207.002644283673,-3.21502142765155,0.409685681384396,-7.84753183657152,4.24304723045622e-15,7.30417920210074e-14
"2859","LOC100256838",159.036379914294,242.466759366568,432.378092399456,483.113615708315,329.248711847158,-1.18913057517461,0.302688128923015,-3.92856693589409,8.54535668152312e-05,0.000334556925320228
"2860","LOC100256842",19.8795474892868,17.8868920844189,35.7830145434033,97.4179718918001,42.7418565022273,-1.81842593728794,0.685172452489915,-2.65396825380207,0.00795513107560361,0.0186491378828834
"2861","LOC100256871",62.6205745912533,103.346487598865,205.752333624569,253.485539106215,156.301233730225,-1.46833593225219,0.381599838733927,-3.84784211944071,0.000119162803495591,0.000451336836037705
"2862","LOC100256873",163.012289412151,113.283649867987,309.125486749956,297.224220363757,220.661411598463,-1.13394016412886,0.318071491060838,-3.56504809766799,0.000363789468883455,0.00122730226621173
"2863","LOC100256875",77.5302352082184,134.151690633142,207.74027887698,257.4617828569,169.22099689381,-1.13595169219188,0.381895652410159,-2.97450804957542,0.00293458756295835,0.0077513405908674
"2864","LOC100256906",0,0,13.9156167668791,24.8515234417857,9.6917850521662,-6.72833418380024,1.86694727471889,-3.60392297892469,0.000313449978010873,0.00107357666498102
