"","Row.names","CO_A","CO_B","A1_A","A1_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1229","LOC100247724",147.158791046563,139.081666336219,381.553333027194,480.409530194741,287.050830151179,-1.59039601226468,0.34865041848047,-4.56157780964709,5.07706547857494e-06,3.71642773825276e-05
"1230","LOC100247725",12.9261100243603,20.8622499504329,150.037899185173,199.921978404023,95.9370593909971,-3.37253500517928,0.560292677626509,-6.01923805155884,1.75239993708587e-09,2.36111601409633e-08
"1231","LOC100247726",1755.96233100156,2173.64775674034,898.240138168187,936.947779386016,1441.19950132403,1.09846016272436,0.26425202478475,4.15686564225621,3.22643608337945e-05,0.0001957798309319
"1232","LOC100247732",5746.15306390601,6978.91932865673,2709.62484157593,2592.02326229295,4506.6801241079,1.26316143607873,0.24563048164879,5.14252721241998,2.71067163938159e-07,2.54062485903005e-06
"1233","LOC100247733",9646.85534279566,11826.9088409478,1752.76062359367,1699.83413478843,6231.58973553139,2.63682234530246,0.245257333283582,10.7512477200981,5.84653303356974e-27,3.8919000424786e-25
"1234","LOC100247737",3949.42377051993,4208.21384714447,1622.595293837,1979.32704987067,2939.88999034302,1.17938609032417,0.250832593657154,4.7018853217146,2.57770268229584e-06,2.01208448536792e-05
"1235","LOC100247744",5008.37047636175,4684.0718341091,2035.94473794979,2327.44989783787,3513.95923656463,1.15141017655441,0.241100546538419,4.77564316251325,1.79133796793876e-06,1.44236673905488e-05
"1236","LOC100247763",111.363409440642,77.4883569587508,806.826318797088,561.969740289914,389.411956371599,-2.85760016619751,0.373140587434105,-7.65823998361517,1.88498410404925e-14,4.48879921826132e-13
"1237","LOC100247766",39.7726462288009,25.8294523195836,134.139843642373,117.367131600371,79.2772684477822,-1.93881164371535,0.553446131681419,-3.50316233636879,0.000459769167391487,0.00205941463608401
"1238","LOC100247770",12439.8894242132,16554.6920559054,9324.20957585206,4568.36640203819,10721.7893645022,1.06146938390861,0.35788812273155,2.96592514947699,0.00301773924836307,0.01055267001378
"1239","LOC100247782",865.055055476419,879.194819339673,2399.61275849134,1402.43775895359,1386.57509806526,-1.1241721544319,0.325019670213062,-3.45878190601498,0.000542624092284955,0.00237773798422497
"1240","LOC100247786",10559.6375737466,11553.7127106445,4920.44819049653,5708.22006995366,8185.50463621033,1.05695753177693,0.238299860098233,4.43540978723707,9.18973098618909e-06,6.36090851034434e-05
"1241","LOC100247787",19.8863231144004,5.96064284298083,254.368888684796,267.557274580508,136.943282305671,-4.33591019847896,0.576092752214391,-7.52640990849571,5.21544357985504e-14,1.20086183796434e-12
"1242","LOC100247789",1085.79324204626,1585.5309962329,10585.1241060904,10401.91069726,5914.58976040739,-2.97386822913979,0.275549380311101,-10.792505596573,3.73466183322581e-27,2.51093763920549e-25
"1243","LOC100247795",203.834811922605,209.615939978159,562.393714826542,1367.62547415687,585.867485221044,-2.22282237403408,0.428227286033748,-5.19075371077335,2.09444517204464e-07,2.00118233634014e-06
"1244","LOC100247798",101.420247883442,126.166940176428,44.7132812141243,35.8069215051981,77.0268476947981,1.49898816506124,0.542339336477551,2.76393037391875,0.00571097240034648,0.0181373505455816
"1245","LOC100247799",38.7783300730809,20.8622499504329,252.381631741946,376.967312513057,172.247381069629,-3.39953656052685,0.489573569560413,-6.94387273312014,3.81494212410293e-12,7.17123789777783e-11
"1246","LOC100247802",9201.40170503309,12636.5628271194,3529.36833050155,4210.29718698621,7394.40751241005,1.49649632491808,0.271699874294011,5.50790216155454,3.6313512291944e-08,3.96988370150954e-07
"1247","LOC100247805",474.288806278451,528.510332077634,1274.82532883826,895.173037629952,793.199376206073,-1.11366185693849,0.306772134657051,-3.63025754664282,0.000283138559021388,0.00135297435097403
"1248","LOC100247806",35562.7116254823,53191.7832902871,16046.1061850421,8825.41151432285,28406.5031537836,1.83532598954737,0.34611499374118,5.30264802951531,1.14134848508452e-07,1.14875244232309e-06
"1249","LOC100247810",28.8351685158806,49.6720236915069,124.203558928123,219.814712573577,105.631365927272,-2.13155136991467,0.5567966653352,-3.8282401864448,0.000129062775941727,0.000676858083916962
"1250","LOC100247818",457.38543163121,528.510332077634,185.808524156472,218.820075865099,347.631090932604,1.28484445259132,0.328423376105452,3.91215895721983,9.14746670847932e-05,0.000497182440070137
"1251","LOC100247819",34.8010654502008,21.8556904242631,148.050642242323,161.131146773391,91.4596362225445,-2.44816581775584,0.534404600664459,-4.58110917217383,4.6251630492053e-06,3.42346931018242e-05
"1252","LOC100247822",316.192537518967,175.838963867935,74.5221353568739,70.6192063019184,159.293210761423,1.76128265463884,0.465802584005711,3.78117836851082,0.000156087786257961,0.000801295660173852
"1253","LOC100247827",12040.1743296137,12241.173518535,4582.61451021203,5236.76227013522,8525.18115712399,1.30614579646457,0.233368666940086,5.59692015895134,2.18193127433843e-08,2.48360913111773e-07
"1254","LOC100247828",412.641204623809,366.579534843321,4319.30296528441,3676.17727453367,2193.6752448213,-3.35908347104231,0.257923233789275,-13.0235784566298,8.98589965412768e-39,1.16932642595971e-36
"1255","LOC100247830",744.742800634297,699.382093576418,265.298801870471,360.058488468936,517.37054613753,1.20744991339435,0.314302362407375,3.84168258916663,0.000122193787901951,0.00064468969447616
"1256","LOC100247834",85.5111893919219,38.7441784793754,163.948697785123,272.530458122896,140.183630944829,-1.81262311878996,0.538966314387515,-3.36314732554266,0.000770592274711239,0.00323068929140006
"1257","LOC100247836",2.98294846716007,1.98688094766028,194.751180399297,250.648450536387,112.592365087626,-6.48585209511385,0.801095439858979,-8.09622895401275,5.66890843585128e-16,1.57063026306484e-14
"1258","LOC100247839",23.8635877372805,12.9147261597918,207.668350527822,131.29204551906,93.9346774859885,-3.20424794292233,0.58750038277029,-5.45403549834822,4.92393656497779e-08,5.26315847989412e-07
"1259","LOC100247840",8419.86920663715,18859.4739551914,2015.07854004987,982.701067975992,7569.28069246359,3.18584137743719,0.428221902597889,7.43969740480271,1.00916192560674e-13,2.26298494306128e-12
"1260","LOC100247841",165.056481849524,167.891440077293,425.272985769894,380.945859346968,284.79169176092,-1.27587566028796,0.336513769066125,-3.79145157664337,0.000149769352281485,0.000772397810155344
"1261","LOC100247850",78.5509763018818,84.4424402755618,270.266944227596,217.825439156622,162.771449990415,-1.58234051743348,0.409991151052525,-3.85945041343285,0.000113642312748233,0.000603996165515643
"1262","LOC100247851",227.698399659885,151.996392496011,614.062395340641,1134.88048437308,532.159417967405,-2.20357507943278,0.398583747063979,-5.52851212741263,3.22958103891789e-08,3.55571231195272e-07
"1263","LOC100247858",240.624509684245,346.710725366718,5674.61220030809,5663.46141807216,2981.3522133578,-4.27083681432148,0.279429739794356,-15.2841169213576,9.7576685349478e-53,2.85235035289706e-50
"1264","LOC100247862",98.4372994162822,36.7572975317151,542.521145398042,518.205725116894,298.980366865733,-2.97198062827079,0.468707796489327,-6.34079622854846,2.28580707750639e-10,3.45095275099579e-09
"1265","LOC100247879",484.231967835651,237.432273245403,1392.0734884664,1635.18274873738,937.230119571209,-2.06861835284687,0.372738840780589,-5.54977943407984,2.86030231675528e-08,3.18565973103004e-07
"1266","LOC100247907",328.124331387607,191.734011449217,552.457430112292,901.140857880818,493.364157707484,-1.4834422454988,0.39745335877169,-3.73236812008158,0.000189688014569987,0.00095150640484373
"1267","LOC100247919",52.6987562531612,44.7048213223562,446.139183669818,634.578220008788,294.530245313531,-3.47187894035801,0.388268016090841,-8.94196481933683,3.82311313146506e-19,1.40459365868215e-17
"1268","LOC100247920",80.5396086133218,29.8032142149042,836.635172939838,1315.90436531603,565.720590271023,-4.28601931247022,0.4599799613707,-9.31783919390371,1.18733647197872e-20,4.85772345635109e-19
"1269","LOC100247923",1525.28098287451,1836.87143611193,854.520485425487,770.843449070236,1246.87908837054,1.04862230735665,0.266916421830047,3.92865414636921,8.54225881735137e-05,0.000467690988995595
"1270","LOC100247924",10065.4624443538,11505.0341274268,4064.93407659961,3926.82572507006,7390.56409336257,1.43247454234239,0.234562739582718,6.10699953833558,1.01521532553733e-09,1.4151273749888e-08
"1271","LOC100247929",12.9261100243603,6.95408331681097,328.89102404167,430.677694770855,194.862228038424,-5.25587813508546,0.520883928189377,-10.0903058256284,6.0979237254985e-24,3.21976757966766e-22
"1272","LOC100247938",41.7612785402409,38.7441784793754,472.967152398293,660.438774429209,303.47784596178,-3.81543665110543,0.387685018068527,-9.84158910786442,7.45242758432196e-23,3.5704385837476e-21
"1273","LOC100247949",0,0.993440473830139,165.935954727973,303.364196085706,117.573397821877,-8.88321685533482,1.53514077878979,-5.78658125565383,7.18333473501302e-09,8.81849431559419e-08
"1274","LOC100247950",760.651859125817,693.421450733437,1684.20025906535,1777.41579804969,1228.92234174357,-1.25134617923424,0.255746579593882,-4.89291462361428,9.93535136217604e-07,8.35331542205464e-06
"1275","LOC100247951",0,0,89.4265624282487,51.7211088408417,35.2869178172726,-8.59259860967323,1.65349461684362,-5.19662932200877,2.02934442842542e-07,1.94358390889557e-06
"1276","LOC100247959",310.226640584647,252.333880352855,610.087881454941,779.795179446536,488.110895459745,-1.30488462585908,0.320123345207351,-4.07619327173367,4.57789732183868e-05,0.000269594712354704
"1277","LOC100247977",163.067849538084,106.298130699825,279.209600470421,340.165754299382,222.185333751928,-1.20125484050599,0.401512546175983,-2.99182392168507,0.00277316161580868,0.00981999118519331
"1278","LOC100247978",1.98863231144004,8.94096426447125,105.324617971048,121.345678434282,59.3999732453105,-4.37408412826982,0.783184767454022,-5.58499642745747,2.33705018297079e-08,2.64228151292157e-07
"1279","LOC100247983",9914.32638868434,10939.7664978175,3616.80763598695,3781.60876563231,7063.12732203027,1.49504267677592,0.231701671682103,6.45244665660911,1.10058628972667e-10,1.73273315077406e-09
"1280","LOC100247987",2534.51188093034,2363.3948872419,7873.51200757158,7314.55835414518,5021.49428247225,-1.63270140986829,0.233390920057065,-6.99556524936395,2.64191591352063e-12,5.03662041358328e-11
"1281","LOC100247995",9.94316155720022,3.97376189532056,12.9171701285248,76.5870265527848,25.8552800334576,-2.68514577897699,1.12287807636171,-2.39130662135399,0.0167885254385991,0.0444804851182544
"1282","LOC100248007",20.8806392701205,4.96720236915069,2778.18520610426,1735.64105629363,1134.91852600929,-7.44836025463868,0.485591418566227,-15.3387394625526,4.2129652713801e-53,1.26829118692144e-50
"1283","LOC100248021",20.8806392701205,7.94752379064111,38.7515103855744,98.4690341392947,41.5121768964077,-2.25098037907834,0.847044644238947,-2.65745187622406,0.00787338304733155,0.0236706120233533
"1284","LOC100248032",38.7783300730809,7.94752379064111,88.4329339568237,112.393948057983,61.8881839696321,-2.10371221359185,0.771123444163557,-2.7281134162297,0.00636977030992117,0.0198790448941838
"1285","LOC100248040",1801.70087416468,1695.80288882805,506.750520426742,899.151584463863,1225.85146697083,1.31483498572779,0.334283796242614,3.93328961949898,8.37911773683401e-05,0.0004606345182664
"1286","LOC100248051",601.561274210613,534.470974920615,1051.25892276763,1793.32998538534,995.15528932105,-1.32421436125008,0.335129786509588,-3.95134784956571,7.77122726139652e-05,0.000431806208987239
"1287","LOC100248073",656.248662775215,757.995081532396,1924.6583491502,1212.46214763435,1137.84106027304,-1.14941037404576,0.318358886062698,-3.61042340693261,0.000305697567142375,0.00144265791512908
"1288","LOC100248095",509.089871728651,568.247951030839,1357.29649196653,1150.79467170873,896.357246608687,-1.21911818928158,0.275251292581262,-4.42910977038068,9.4622855899676e-06,6.52939789085345e-05
"1289","LOC100248096",4.97158077860011,0.993440473830139,46.7005381569743,55.6996556747526,27.0913037710393,-4.10174180901767,1.05399952486498,-3.89159739853118,9.95863964010631e-05,0.00053693066437034
"1290","LOC100248097",458.37974778693,348.697606314379,683.61638834039,1185.60695650545,669.075174736786,-1.211659288123,0.36178721891523,-3.34909367930685,0.000810763777317798,0.00337874078274793
"1291","LOC100248099",362.925396837808,294.058380253721,1545.09227306585,992.647435060769,798.680871304538,-1.94961984324428,0.331289623688617,-5.884940860921,3.9819635004414e-09,5.08330403822171e-08
"1292","LOC100248102",9.94316155720022,4.96720236915069,160.967812370848,136.265229061448,78.0358513396617,-4.31731136398514,0.65738627136938,-6.56738899489319,5.12051568025219e-11,8.46563944841694e-10
"1293","LOC100248105",133.238364866483,109.278452121315,661.75656196904,806.650370575434,427.730937383068,-2.59810166751144,0.328483947258907,-7.90937179485257,2.58690953926603e-15,6.71531086319121e-14
"1294","LOC100248112",1054.96944121894,1207.03017570362,576.304513426491,512.237904866028,837.63550880377,1.05520023663472,0.275051901515371,3.83636772122351,0.000124867402102449,0.000657248303863882
"1295","LOC100248134",6899.55980454123,6294.43884218776,1326.49400935236,2438.84920918738,4239.83546631718,1.80903109286395,0.32761091945367,5.5218888792862,3.35374574559893e-08,3.69040107412605e-07
"1296","LOC100248136",1.98863231144004,0.993440473830139,20.8661978999247,26.8551911288986,12.6758654535234,-4.00034156047634,1.4234539034229,-2.81030636177044,0.00494943619517951,0.016091252104573
"1297","LOC100248143",167.045114160964,241.406035140724,432.228385069869,389.897589723268,307.644281023706,-1.00918781544672,0.358378938654177,-2.81597969801611,0.00486287395516269,0.0158609585503932
"1298","LOC100248153",541.902304867412,461.949820331015,1416.91420025203,1978.33241316219,1099.77468465316,-1.7579696118857,0.297570008601843,-5.90775132260695,3.46809002427437e-09,4.47832111329155e-08
"1299","LOC100248154",0.994316155720022,2.98032142149042,20.8661978999247,30.8337379628095,13.9186433599861,-3.70110371642121,1.33987891798891,-2.76226729649302,0.00574014636999701,0.0182070690804906
"1300","LOC100248158",0,2.98032142149042,69.553992999749,92.5012138884284,41.2588820774169,-5.76440355410089,1.11848175418884,-5.15377522477459,2.55293927729427e-07,2.40958283682852e-06
"1301","LOC100248178",10.9374777129202,29.8032142149042,46.7005381569743,171.077513858169,64.6296859857418,-2.41825631246989,0.806300612143553,-2.99919940038362,0.00270690086351372,0.00963440804959799
"1302","LOC100248181",0,0,157.986926956573,92.5012138884284,62.6220352112502,-9.42013511284307,1.57897833610327,-5.96596856172887,2.43187108547643e-09,3.2059372414418e-08
"1303","LOC100248183",774.572285305897,564.274189135519,7448.23902180169,5692.30588261802,3619.84784471528,-3.29496591670205,0.287562811194312,-11.4582476886261,2.13796579900173e-30,1.73183815927169e-28
"1304","LOC100248199",140.198577956523,159.943916286652,410.368558698519,727.079433897216,359.397621709728,-1.92207144218658,0.390701346825564,-4.91954137809698,8.67472291510099e-07,7.37333169817054e-06
"1305","LOC100248207",2274.99536428741,2253.12299464675,890.291110396787,1142.83757804091,1640.31176184296,1.15521296371435,0.265878893301976,4.34488405366688,1.39349246289933e-05,9.27003396328481e-05
"1306","LOC100248214",140.198577956523,151.996392496011,394.470503155719,307.342742919617,248.502054131968,-1.26415664760398,0.363083116548044,-3.48172798455281,0.000498189488682139,0.00220797231085888
"1307","LOC100248215",222.726818881285,188.753690027726,697.52718694034,971.760064182737,520.191940008022,-2.02033738792107,0.327987445086021,-6.15980098686764,7.2836419983902e-10,1.03167878586749e-08
"1308","LOC100248222",31.8181169830407,30.7966546887343,121.222673513848,196.938068278589,95.1938783660532,-2.34517276889755,0.536938912900321,-4.36767146607032,1.25578200326446e-05,8.46278750612904e-05
"1309","LOC100248225",1565.05362910331,1362.00688962112,6722.89023766145,4703.63699439116,3588.39693769426,-1.96486326523786,0.280681896714478,-7.00032060577319,2.55377436734044e-12,4.88242928808121e-11
"1310","LOC100248235",3151.98221363247,3688.64447933131,1181.42425252431,1211.46751092587,2308.37961410349,1.51537433429316,0.248077138622445,6.1084803811747,1.00584221034923e-09,1.40303163089515e-08
"1311","LOC100248239",2409.22804530961,2750.83667203565,1191.36053723856,1361.657653906,1928.27072712246,1.01518735538572,0.254100016604612,3.99522742639323,6.46321791658743e-05,0.000367102310955364
"1312","LOC100248252",455.39679931977,379.494261003113,1404.99065859493,897.162311046907,784.26100749118,-1.46332843218341,0.329704107200293,-4.43830816852532,9.06687419771549e-06,6.29098220047889e-05
"1313","LOC100248254",39.7726462288009,22.8491308980932,159.974183899423,165.109693607302,96.9264136584047,-2.3761102745092,0.530714121632492,-4.47719436445409,7.56303889057021e-06,5.34500681229156e-05
"1314","LOC100248268",33.8067492944808,53.6457855868275,170.904097085097,200.9166151125,114.818311769726,-2.08800452379217,0.491964096073007,-4.24422135773566,2.19353742464919e-05,0.000138956186731075
"1315","LOC100248273",345.027706034848,273.196130303288,1060.20157901046,613.690849130756,573.029066119838,-1.43701216268712,0.364382419189314,-3.94369236003266,8.02365757128093e-05,0.000443389515651333
"1316","LOC100248285",265.482413577246,264.255166038817,800.864547968538,905.119404714729,558.930383074833,-1.68725257707431,0.290250611666226,-5.81308879036772,6.13305093834435e-09,7.60784978022175e-08
"1317","LOC100248300",104.403196350602,50.6654641653371,735.285068854489,1555.61181205916,611.491385357397,-3.88495549363852,0.459956478552851,-8.44635454611196,3.00540036878026e-17,9.50139897152003e-16
"1318","LOC100248302",8258.7899894105,8138.2643616165,2921.26770598946,5132.32541574506,6112.66186819038,1.02573369485129,0.314396286656816,3.26255028568752,0.00110414581943241,0.00442770729894131
"1319","LOC100248306",4.97158077860011,2.98032142149042,34.7769964998745,34.8122847967203,19.3852958741713,-3.12954769727123,1.06767694275214,-2.93117475142267,0.00337682765768177,0.0116190061165884
"1320","LOC100248310",2342.60886287637,2515.39127973791,805.832690325663,805.655733866957,1617.37214170173,1.59196922540372,0.24702712599744,6.44451178782778,1.1597312106027e-10,1.82037186909389e-09
"1321","LOC100248318",305.255059806047,319.887832573305,698.520815411765,727.079433897216,512.685785422083,-1.18930944241623,0.289742868518256,-4.10470652305735,4.04828476878007e-05,0.000240866972820927
"1322","LOC100248328",1057.9523896861,806.673664750073,11336.3072304877,9879.72642530923,5770.16492755827,-3.5081989051707,0.262245638867238,-13.3775300147002,8.18214610164755e-41,1.24085629225738e-38
"1323","LOC100248331",261.505148954366,177.825844815595,660.762933497615,875.280303460397,493.843557681993,-1.80584471896998,0.347017243723135,-5.20390485381976,1.95143945807709e-07,1.87699255457391e-06
"1324","LOC100248335",16.9033746472404,5.96064284298083,209.655607470672,469.468526401486,175.497037840595,-4.89263319325449,0.616857916261058,-7.93153992885436,2.16444983093939e-15,5.67710703381632e-14
"1325","LOC100248348",1215.05434228987,1448.43621084434,538.546631512342,631.594309883355,958.407873632477,1.18663988151986,0.278096538418108,4.26700701946814,1.98112928248073e-05,0.000127259164419224
"1326","LOC100248364",170.028062628124,199.681535239858,55.6431943997992,109.41003793255,133.690707550083,1.16348767719708,0.495553961176039,2.34785264239622,0.0188819897883722,0.0489272525734156
"1327","LOC100248366",316.192537518967,183.786487658576,1198.31593653853,1360.66301719753,764.7394947284,-2.35563881533005,0.342660945350144,-6.87454712098272,6.21871006085481e-12,1.13205218346066e-10
"1328","LOC100248368",40.7669623845209,30.7966546887343,744.227725097314,745.977531358293,390.442218382216,-4.38017252971412,0.359437733223905,-12.1861789256989,3.68288666642179e-34,3.65930167791761e-32
"1329","LOC100248374",175.993959562444,234.451951823913,1737.8561965223,2089.7317245117,1059.50845810509,-3.2211599674616,0.29581242272094,-10.8891977484676,1.29778427885804e-27,8.96448935087899e-26
"1330","LOC100248375",3443.31684725844,3520.75303925401,1379.15631833788,1635.18274873738,2494.60223839693,1.20809067396051,0.247911429791974,4.87307372223313,1.09875197485897e-06,9.16156566056445e-06
"1331","LOC100248377",422.584366181009,338.763201576077,894.265624282487,924.017502175806,644.907673553845,-1.25595329589155,0.291203072202039,-4.31298092562758,1.61068019161583e-05,0.00010544439943165
"1332","LOC100248384",1149.42947601235,1110.6664497421,492.839721826793,534.119912452538,821.763890008443,1.13800612215741,0.267714169100469,4.25082514676439,2.12984397231516e-05,0.000135389073184988
"1333","LOC100248392",62.6419178103614,27.8163332672439,214.623749827797,342.155027716337,161.809257155435,-2.6218118595398,0.522558188410283,-5.0172629913538,5.24127988639243e-07,4.67152520143771e-06
"1334","LOC100248397",3848.00352263649,4551.9442510897,10201.5835161203,6698.87823159747,6325.10238036099,-1.00860989445318,0.290812011534115,-3.46825390441228,0.000523852084721288,0.00230792463149005
"1335","LOC100248412",2894.45432930098,3323.05838496181,1381.14357528073,1329.82927923472,2232.12139219456,1.1975272686958,0.246465665288156,4.85879957070578,1.18099612882964e-06,9.81891670176997e-06
"1336","LOC100248416",0,0.993440473830139,60.6113367569241,85.5387569290843,36.7858835399596,-7.20017543744679,1.62858408841559,-4.42112598831273,9.81879002296995e-06,6.74310503109649e-05
"1337","LOC100248420",1.98863231144004,0,15.8980555427998,53.7103822577971,17.8992675280092,-5.12977049086769,1.54386864345939,-3.32267289228263,0.000891593998607742,0.0036813615049986
"1338","LOC100248421",38.7783300730809,25.8294523195836,117.248159628148,195.943431570112,94.4498433977311,-2.27727963507029,0.557211833777352,-4.08691900822091,4.37139636589184e-05,0.000258490368513745
"1339","LOC100248426",1446.73000657263,1438.50180610604,638.903107126265,661.433411137687,1046.39208273566,1.14980300527888,0.256738891753922,4.47849173697041,7.51722797353537e-06,5.31822126363411e-05
"1340","LOC100248428",1.98863231144004,2.98032142149042,126.190815870973,199.921978404023,82.7704370019815,-6.03617943498441,0.848677518911801,-7.11245355329334,1.13997906635583e-12,2.28108906432511e-11
"1341","LOC100248431",25.8522200487206,29.8032142149042,104.330989499623,887.21594396213,261.800591931345,-4.15507152410597,0.73720064238021,-5.63628310291542,1.73759642240815e-08,2.01074697877065e-07
"1342","LOC100248434",1135.50904983227,1016.28960472823,417.323957998494,471.457799818441,760.145103094358,1.27564397672476,0.277606310814659,4.59515481827945,4.32428083403449e-06,3.22204449288791e-05
"1343","LOC100248440",55.6817047203212,51.6589046391672,252.381631741946,165.109693607302,131.207983677184,-1.95956030133635,0.469065744480923,-4.17758133991395,2.94625316673732e-05,0.000180625916027635
"1344","LOC100248443",1567.04226141476,1759.38307915318,5014.8428952819,2015.13397137587,2589.10055180643,-1.07954705710315,0.398366606186739,-2.70993361475963,0.00672966760248311,0.0208313989475268
"1345","LOC100248455",110.369093284922,82.4555593279015,1066.16334983901,1427.30367666553,671.572919779342,-3.69280555563841,0.330956720009271,-11.1579712161003,6.54685312421129e-29,4.90892295596066e-27
"1346","LOC100248461",46.732859318841,46.6917022700165,413.349444112794,420.731327686077,231.876333346932,-3.15831213753509,0.377294102566365,-8.3709554855275,5.71528983992602e-17,1.75460267992858e-15
"1347","LOC100248464",41.7612785402409,35.763857057885,595.183454383566,620.6533060901,323.340474017948,-3.97115688493863,0.362240664487622,-10.9627583931133,5.77129905880166e-28,4.05599658592437e-26
"1348","LOC100248466",612.498751923534,515.595605917842,2560.58057086219,2456.75266993998,1536.35689966089,-2.15303563222931,0.258377965439682,-8.33289181051291,7.88912491521456e-17,2.38566191214209e-15
"1349","LOC100248486",119.317938686403,144.04886870537,338.82730875592,265.568001163552,216.940529327811,-1.19841622996753,0.381542957180063,-3.14097327028357,0.00168387399921599,0.00639979999325167
"1350","LOC100248492",274.431258978726,249.353558931365,1284.76161355251,1808.2495360125,904.198991868775,-2.56196583110956,0.30383039249837,-8.43222368257089,3.3915791139961e-17,1.06887735514533e-15
"1351","LOC100248494",222.726818881285,116.232535438126,2127.35855732089,1751.55524362927,1054.46828881739,-3.51648625278781,0.357945624907881,-9.82407943578802,8.86805243644676e-23,4.18896060054171e-21
"1352","LOC100248495",4894.02411845395,5747.05314110735,2497.98197716241,2803.8808811987,3985.73502948061,1.00507410689743,0.246284802904007,4.08094244974252,4.48534607967969e-05,0.000264762746348081
"1353","LOC100248500",7950.5519811373,7223.30568521894,15853.3422615856,14642.0469855006,11417.3117283606,-1.00700302513089,0.231160762674434,-4.35628872945515,1.32286255210924e-05,8.85861144622957e-05
"1354","LOC100248502",585.652215719093,718.25746257919,195.744808870722,442.613335272587,485.566955610398,1.03041802037578,0.419716252066555,2.45503483675534,0.0140870936025651,0.0384176146516681
"1355","LOC100248506",1920.02449669536,1581.55723433758,336.84005181307,837.484108538244,1168.97647284606,1.5761825976085,0.411170151772462,3.83340714498349,0.00012638051953092,0.000664519050818212
"1356","LOC100248519",349.999286813448,240.412594666894,562.393714826542,723.100887063306,468.976620842547,-1.12253356805098,0.343834091818968,-3.26475353887249,0.00109559361596891,0.00439676148708573
"1357","LOC100248522",2.98294846716007,2.98032142149042,251.388003270521,276.509004956807,133.465069528995,-6.46800360849242,0.732620873195424,-8.82858221098909,1.06010908475398e-18,3.75789107899609e-17
"1358","LOC100248533",8407.93741276851,9424.76977522653,3722.13225395799,4082.98368830106,6409.45578256352,1.19203450620944,0.236178025516162,5.04718634853633,4.48363987898024e-07,4.03908067704473e-06
"1359","LOC100248537",113.352041752083,94.3768450138632,1675.25760282253,1032.43290339988,728.854848247087,-3.70429912054019,0.350723592326701,-10.5618760801515,4.47624796275296e-26,2.70317129966249e-24
"1360","LOC100248567",165.056481849524,115.239094964296,427.260242712744,758.907808568504,366.615907023767,-2.08129173674697,0.406721872120665,-5.11723582972075,3.10045863627587e-07,2.8805274386773e-06
"1361","LOC100248572",7.95452924576018,7.94752379064111,37.7578819141494,89.5173037629952,35.7943096783865,-3.00064672411426,0.858854661663259,-3.49377707085295,0.000476238516162843,0.00212187560658373
"1362","LOC100248576",3271.30015231887,4757.58642917253,2804.01954636131,1049.341727444,2970.56196382418,1.05908164241953,0.425691762377284,2.48790729824102,0.0128497222286413,0.0356799142829977
"1363","LOC100248583",0.994316155720022,5.96064284298083,529.603975269517,569.926833957736,276.621442056488,-7.30425575409248,0.658673367158774,-11.0893443067234,1.4131979899567e-28,1.04411001675556e-26
"1364","LOC100248590",13.9204261800803,16.8884880551124,91.4138193710986,46.747925298453,42.2426647261861,-2.16493618023246,0.750532366191254,-2.88453406908874,0.00391993341606979,0.0131841015511302
"1365","LOC100248597",249.573355085726,225.510987559442,880.354825682537,1193.56405017327,637.250804625243,-2.12610367074066,0.31026388360046,-6.85256577745458,7.25370141393721e-12,1.30982235916843e-10
"1366","LOC100248602",2380.39287679373,2604.80092238262,8508.44060081215,5198.96607521306,4673.15011880039,-1.45923376461256,0.302802666832876,-4.81909152212965,1.44213391383073e-06,1.17955559780884e-05
"1367","LOC100248616",304.260743650327,304.986225465853,363.668020541545,1316.89900202451,572.453497920558,-1.46384338347165,0.509184229982994,-2.87487965509171,0.00404181520873007,0.0135465956729953
"1368","LOC100248622",22.8692715815605,22.8491308980932,1172.48159628148,825.548468036511,510.937116699412,-5.44966067001863,0.390750451290486,-13.9466522739018,3.29722672724182e-44,6.21542645686612e-42
"1369","LOC100248623",476.277438589891,445.061332275902,1126.77468659593,1080.17546540681,782.072230717134,-1.26025167539829,0.269570660778907,-4.67503277900079,2.93906671881668e-06,2.26782615602649e-05
"1370","LOC100248639",237.641561217085,203.655297135178,521.654947498117,750.950714900682,428.475630187766,-1.52796341679539,0.341502565848216,-4.47423700316942,7.66846476696796e-06,5.41192912350398e-05
"1371","LOC100248647",43.749910851681,16.8884880551124,202.700208170697,338.176480882426,150.378771989979,-3.15704519270245,0.55847238375814,-5.65300144558211,1.57669980101893e-08,1.83720594954084e-07
"1372","LOC100248651",10.9374777129202,3.97376189532056,50.6750520426742,114.383221474938,44.9923782814633,-3.46858454379413,0.84753426263058,-4.09255967189848,4.2663740607619e-05,0.000252873243624941
"1373","LOC100248665",313.209589051807,290.084618358401,37.7578819141494,103.442217681683,186.12357675151,2.09515641698471,0.51440377066565,4.07298028603782,4.64153544695376e-05,0.000272943935758184
"1374","LOC100248669",5974.84577972161,8215.75271857525,2190.95077949209,1710.77513858169,4523.08110409266,1.86275056702047,0.282637173109585,6.59060712547616,4.38031603217792e-11,7.31988188641497e-10
"1375","LOC100248678",113.352041752083,50.6654641653371,2315.15433842022,2992.86185580947,1368.00842503678,-5.01628749804204,0.383424486516424,-13.0828564018359,4.12637493830526e-39,5.58583775205484e-37
