"","Row.names","CO_A","CO_B","A1_A","A1_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"437","LOC100248302",8258.7899894105,8138.2643616165,2921.26770598946,5132.32541574506,6112.66186819038,1.02573369485129,0.314396286656816,3.26255028568752,0.00110414581943241,0.00442770729894131
"438","LOC100248310",2342.60886287637,2515.39127973791,805.832690325663,805.655733866957,1617.37214170173,1.59196922540372,0.24702712599744,6.44451178782778,1.1597312106027e-10,1.82037186909389e-09
"439","LOC100248348",1215.05434228987,1448.43621084434,538.546631512342,631.594309883355,958.407873632477,1.18663988151986,0.278096538418108,4.26700701946814,1.98112928248073e-05,0.000127259164419224
"440","LOC100248364",170.028062628124,199.681535239858,55.6431943997992,109.41003793255,133.690707550083,1.16348767719708,0.495553961176039,2.34785264239622,0.0188819897883722,0.0489272525734156
"441","LOC100248375",3443.31684725844,3520.75303925401,1379.15631833788,1635.18274873738,2494.60223839693,1.20809067396051,0.247911429791974,4.87307372223313,1.09875197485897e-06,9.16156566056445e-06
"442","LOC100248384",1149.42947601235,1110.6664497421,492.839721826793,534.119912452538,821.763890008443,1.13800612215741,0.267714169100469,4.25082514676439,2.12984397231516e-05,0.000135389073184988
"443","LOC100248412",2894.45432930098,3323.05838496181,1381.14357528073,1329.82927923472,2232.12139219456,1.1975272686958,0.246465665288156,4.85879957070578,1.18099612882964e-06,9.81891670176997e-06
"444","LOC100248426",1446.73000657263,1438.50180610604,638.903107126265,661.433411137687,1046.39208273566,1.14980300527888,0.256738891753922,4.47849173697041,7.51722797353537e-06,5.31822126363411e-05
"445","LOC100248434",1135.50904983227,1016.28960472823,417.323957998494,471.457799818441,760.145103094358,1.27564397672476,0.277606310814659,4.59515481827945,4.32428083403449e-06,3.22204449288791e-05
"446","LOC100248495",4894.02411845395,5747.05314110735,2497.98197716241,2803.8808811987,3985.73502948061,1.00507410689743,0.246284802904007,4.08094244974252,4.48534607967969e-05,0.000264762746348081
"447","LOC100248502",585.652215719093,718.25746257919,195.744808870722,442.613335272587,485.566955610398,1.03041802037578,0.419716252066555,2.45503483675534,0.0140870936025651,0.0384176146516681
"448","LOC100248506",1920.02449669536,1581.55723433758,336.84005181307,837.484108538244,1168.97647284606,1.5761825976085,0.411170151772462,3.83340714498349,0.00012638051953092,0.000664519050818212
"449","LOC100248533",8407.93741276851,9424.76977522653,3722.13225395799,4082.98368830106,6409.45578256352,1.19203450620944,0.236178025516162,5.04718634853633,4.48363987898024e-07,4.03908067704473e-06
"450","LOC100248576",3271.30015231887,4757.58642917253,2804.01954636131,1049.341727444,2970.56196382418,1.05908164241953,0.425691762377284,2.48790729824102,0.0128497222286413,0.0356799142829977
"451","LOC100248665",313.209589051807,290.084618358401,37.7578819141494,103.442217681683,186.12357675151,2.09515641698471,0.51440377066565,4.07298028603782,4.64153544695376e-05,0.000272943935758184
"452","LOC100248669",5974.84577972161,8215.75271857525,2190.95077949209,1710.77513858169,4523.08110409266,1.86275056702047,0.282637173109585,6.59060712547616,4.38031603217792e-11,7.31988188641497e-10
"453","LOC100248686",2528.54598399602,1851.77304321938,624.992308526316,1520.79952726244,1631.52771575104,1.02952945090316,0.408778928132723,2.51854824221489,0.0117839739564904,0.0332516444743161
"454","LOC100248697",554.828414891772,565.267629609349,209.655607470672,311.321289753528,410.26823543133,1.10434127651653,0.340645293178034,3.24190968914801,0.00118731641102659,0.00471235183203586
"455","LOC100248711",4339.19570356218,5068.53329748137,2000.1741129785,1490.96042600811,3224.71588500754,1.4301494201806,0.271009485631363,5.2771194220336,1.31230370396157e-07,1.30518568584344e-06
"456","LOC100248728",668.180456643855,663.618236518533,249.400746327671,265.568001163552,461.691860163403,1.37082144473012,0.296835364325696,4.61812037741574,3.8723160737516e-06,2.9252664871749e-05
"457","LOC100248739",17529.793825344,22821.3145648259,9296.38797865216,10016.9862910792,14916.1206649753,1.06300864245075,0.252436975508291,4.21098628800452,2.54258180674901e-05,0.000158773606941571
"458","LOC100248741",64.6305501218014,50.6654641653371,14.9044270713748,18.8980974610768,37.2746347048975,1.77015243697658,0.738895929845177,2.39567219885416,0.0165899195530664,0.0440403629093641
"459","LOC100248744",1681.38861932256,1822.9632694783,445.145555198393,409.790323892822,1089.82194197302,2.03525806576598,0.261808029146495,7.77385656353246,7.61319437352613e-15,1.89110998169978e-13
"460","LOC100248802",24641.1429710536,27412.002994395,12320.9930456698,7850.66754001468,18056.2016377833,1.36765558366857,0.28972582039214,4.72051673481318,2.3524625215719e-06,1.8563837660448e-05
"461","LOC100248809",4829.39356833215,4977.136773889,1855.10435615045,2599.98035596077,3565.40376358309,1.1382918357772,0.271109775367968,4.19863811340716,2.68525055659736e-05,0.000166445924175073
"462","LOC100248822",657.242978930935,498.70711786273,152.025156128023,298.391012543317,401.591566366251,1.35976012452671,0.406102322176915,3.34831900797243,0.000813033665722956,0.00338540236119571
